Genus,Source,Gene,number,total,Percent
Acinetobacter,Farm water,mco,,,
Acinetobacter,Flour,mco,,,
Acinetobacter,Fruit/vegetables,mco,0,3,0
Acinetobacter,Seeds,mco,,,
Acinetobacter,Spice_Herbs,mco,,,
Acinetobacter,Insect,mco,,,
Acinetobacter,Nuts,mco,,,
Acinetobacter,Plant,mco,0,5,0
Acinetobacter,Sewage,mco,,,
Acinetobacter,Wastewater,mco,0,1,0
Acinetobacter,Water,mco,0,18,0
Acinetobacter,Tea,mco,,,
Acinetobacter,Clinical,mer,666,8156,8.165767533
Acinetobacter,Animal,mer,2,39,5.128205128
Acinetobacter,Animal environment,mer,,,
Acinetobacter,Animal feces,mer,,,
Acinetobacter,Farm,mer,,,
Acinetobacter,Egg,mer,0,1,0
Acinetobacter,Farm sewage,mer,,,
Acinetobacter,Fish/Seafood,mer,0,1,0
Acinetobacter,Food,mer,,,
Acinetobacter,Meat,mer,83,1113,7.457322552
Acinetobacter,Reptile,mer,,,
Acinetobacter,Cider,mer,,,
Acinetobacter,Dairy,mer,,,
Acinetobacter,Slaughterhouse,mer,,,
Acinetobacter,Farm water,mer,,,
Acinetobacter,Flour,mer,,,
Acinetobacter,Fruit/vegetables,mer,0,3,0
Acinetobacter,Seeds,mer,,,
Acinetobacter,Spice_Herbs,mer,,,
Acinetobacter,Insect,mer,,,
Acinetobacter,Nuts,mer,,,
Acinetobacter,Plant,mer,2,5,40
Acinetobacter,Sewage,mer,,,
Acinetobacter,Wastewater,mer,0,1,0
Acinetobacter,Water,mer,0,18,0
Acinetobacter,Tea,mer,,,
Acinetobacter,Clinical,ncc,0,8156,0
Acinetobacter,Animal,ncc,0,39,0
Acinetobacter,Animal environment,ncc,,,
Acinetobacter,Animal feces,ncc,,,
Acinetobacter,Farm,ncc,,,
Acinetobacter,Egg,ncc,0,1,0
Acinetobacter,Farm sewage,ncc,,,
Acinetobacter,Fish/Seafood,ncc,0,1,0
Acinetobacter,Food,ncc,,,
Acinetobacter,Meat,ncc,0,1113,0
Acinetobacter,Reptile,ncc,,,
Acinetobacter,Cider,ncc,,,
Acinetobacter,Dairy,ncc,,,
Acinetobacter,Slaughterhouse,ncc,,,
Acinetobacter,Farm water,ncc,,,
Acinetobacter,Flour,ncc,,,
Acinetobacter,Fruit/vegetables,ncc,0,3,0
Acinetobacter,Seeds,ncc,,,
Acinetobacter,Spice_Herbs,ncc,,,
Acinetobacter,Insect,ncc,,,
Acinetobacter,Nuts,ncc,,,
Acinetobacter,Plant,ncc,0,5,0
Acinetobacter,Sewage,ncc,,,
Acinetobacter,Wastewater,ncc,0,1,0
Acinetobacter,Water,ncc,0,18,0
Acinetobacter,Tea,ncc,,,
Acinetobacter,Clinical,ncr,0,8156,0
Acinetobacter,Animal,ncr,0,39,0
Acinetobacter,Animal environment,ncr,,,
Acinetobacter,Animal feces,ncr,,,
Acinetobacter,Farm,ncr,,,
Acinetobacter,Egg,ncr,0,1,0
Acinetobacter,Farm sewage,ncr,,,
Acinetobacter,Fish/Seafood,ncr,0,1,0
Acinetobacter,Food,ncr,,,
Acinetobacter,Meat,ncr,0,1113,0
Acinetobacter,Reptile,ncr,,,
Acinetobacter,Cider,ncr,,,
Acinetobacter,Dairy,ncr,,,
Acinetobacter,Slaughterhouse,ncr,,,
Acinetobacter,Farm water,ncr,,,
Acinetobacter,Flour,ncr,,,
Acinetobacter,Fruit/vegetables,ncr,0,3,0
Acinetobacter,Seeds,ncr,,,
Acinetobacter,Spice_Herbs,ncr,,,
Acinetobacter,Insect,ncr,,,
Acinetobacter,Nuts,ncr,,,
Acinetobacter,Plant,ncr,0,5,0
Acinetobacter,Sewage,ncr,,,
Acinetobacter,Wastewater,ncr,0,1,0
Acinetobacter,Water,ncr,0,18,0
Acinetobacter,Tea,ncr,,,
Acinetobacter,Clinical,nir,0,8156,0
Acinetobacter,Animal,nir,0,39,0
Acinetobacter,Animal environment,nir,,,
Acinetobacter,Animal feces,nir,,,
Acinetobacter,Farm,nir,,,
Acinetobacter,Egg,nir,0,1,0
Acinetobacter,Farm sewage,nir,,,
Acinetobacter,Fish/Seafood,nir,0,1,0
Acinetobacter,Food,nir,,,
Acinetobacter,Meat,nir,0,1113,0
Acinetobacter,Reptile,nir,,,
Acinetobacter,Cider,nir,,,
Acinetobacter,Dairy,nir,,,
Acinetobacter,Slaughterhouse,nir,,,
Acinetobacter,Farm water,nir,,,
Acinetobacter,Flour,nir,,,
Acinetobacter,Fruit/vegetables,nir,0,3,0
Acinetobacter,Seeds,nir,,,
Acinetobacter,Spice_Herbs,nir,,,
Acinetobacter,Insect,nir,,,
Acinetobacter,Nuts,nir,,,
Acinetobacter,Plant,nir,0,5,0
Acinetobacter,Sewage,nir,,,
Acinetobacter,Wastewater,nir,0,1,0
Acinetobacter,Water,nir,0,18,0
Acinetobacter,Tea,nir,,,
Acinetobacter,Clinical,nre,8117,8156,99.52182442
Acinetobacter,Animal,nre,39,39,100
Acinetobacter,Animal environment,nre,,,
Acinetobacter,Animal feces,nre,,,
Acinetobacter,Farm,nre,,,
Acinetobacter,Egg,nre,1,1,100
Acinetobacter,Farm sewage,nre,,,
Acinetobacter,Fish/Seafood,nre,1,1,100
Acinetobacter,Food,nre,,,
Acinetobacter,Meat,nre,1106,1113,99.37106918
Acinetobacter,Reptile,nre,,,
Acinetobacter,Cider,nre,,,
Acinetobacter,Dairy,nre,,,
Acinetobacter,Slaughterhouse,nre,,,
Acinetobacter,Farm water,nre,,,
Acinetobacter,Flour,nre,,,
Acinetobacter,Fruit/vegetables,nre,3,3,100
Acinetobacter,Seeds,nre,,,
Acinetobacter,Spice_Herbs,nre,,,
Acinetobacter,Insect,nre,,,
Acinetobacter,Nuts,nre,,,
Acinetobacter,Plant,nre,4,5,80
Acinetobacter,Sewage,nre,,,
Acinetobacter,Wastewater,nre,0,1,0
Acinetobacter,Water,nre,18,18,100
Acinetobacter,Tea,nre,,,
Acinetobacter,Clinical,pco,2,8156,0.024521824
Acinetobacter,Animal,pco,0,39,0
Acinetobacter,Animal environment,pco,,,
Acinetobacter,Animal feces,pco,,,
Acinetobacter,Farm,pco,,,
Acinetobacter,Egg,pco,0,1,0
Acinetobacter,Farm sewage,pco,,,
Acinetobacter,Fish/Seafood,pco,0,1,0
Acinetobacter,Food,pco,,,
Acinetobacter,Meat,pco,0,1113,0
Acinetobacter,Reptile,pco,,,
Acinetobacter,Cider,pco,,,
Acinetobacter,Dairy,pco,,,
Acinetobacter,Slaughterhouse,pco,,,
Acinetobacter,Farm water,pco,,,
Acinetobacter,Flour,pco,,,
Acinetobacter,Fruit/vegetables,pco,0,3,0
Acinetobacter,Seeds,pco,,,
Acinetobacter,Spice_Herbs,pco,,,
Acinetobacter,Insect,pco,,,
Acinetobacter,Nuts,pco,,,
Acinetobacter,Plant,pco,0,5,0
Acinetobacter,Sewage,pco,,,
Acinetobacter,Wastewater,pco,0,1,0
Acinetobacter,Water,pco,0,18,0
Acinetobacter,Tea,pco,,,
Acinetobacter,Clinical,sil,2,8156,0.024521824
Acinetobacter,Animal,sil,0,39,0
Acinetobacter,Animal environment,sil,,,
Acinetobacter,Animal feces,sil,,,
Acinetobacter,Farm,sil,,,
Acinetobacter,Egg,sil,0,1,0
Acinetobacter,Farm sewage,sil,,,
Acinetobacter,Fish/Seafood,sil,0,1,0
Acinetobacter,Food,sil,,,
Acinetobacter,Meat,sil,0,1113,0
Acinetobacter,Reptile,sil,,,
Acinetobacter,Cider,sil,,,
Acinetobacter,Dairy,sil,,,
Acinetobacter,Slaughterhouse,sil,,,
Acinetobacter,Farm water,sil,,,
Acinetobacter,Flour,sil,,,
Acinetobacter,Fruit/vegetables,sil,0,3,0
Acinetobacter,Seeds,sil,,,
Acinetobacter,Spice_Herbs,sil,,,
Acinetobacter,Insect,sil,,,
Acinetobacter,Nuts,sil,,,
Acinetobacter,Plant,sil,0,5,0
Acinetobacter,Sewage,sil,,,
Acinetobacter,Wastewater,sil,0,1,0
Acinetobacter,Water,sil,0,18,0
Acinetobacter,Tea,sil,,,
Acinetobacter,Clinical,tcr,0,8156,0
Acinetobacter,Animal,tcr,0,39,0
Acinetobacter,Animal environment,tcr,,,
Acinetobacter,Animal feces,tcr,,,
Acinetobacter,Farm,tcr,,,
Acinetobacter,Egg,tcr,0,1,0
Acinetobacter,Farm sewage,tcr,,,
Acinetobacter,Fish/Seafood,tcr,0,1,0
Acinetobacter,Food,tcr,,,
Acinetobacter,Meat,tcr,0,1113,0
Acinetobacter,Reptile,tcr,,,
Acinetobacter,Cider,tcr,,,
Acinetobacter,Dairy,tcr,,,
Acinetobacter,Slaughterhouse,tcr,,,
Acinetobacter,Farm water,tcr,,,
Acinetobacter,Flour,tcr,,,
Acinetobacter,Fruit/vegetables,tcr,0,3,0
Acinetobacter,Seeds,tcr,,,
Acinetobacter,Spice_Herbs,tcr,,,
Acinetobacter,Insect,tcr,,,
Acinetobacter,Nuts,tcr,,,
Acinetobacter,Plant,tcr,0,5,0
Acinetobacter,Sewage,tcr,,,
Acinetobacter,Wastewater,tcr,0,1,0
Acinetobacter,Water,tcr,0,18,0
Acinetobacter,Tea,tcr,,,
Acinetobacter,Clinical,ter,0,8156,0
Acinetobacter,Animal,ter,0,39,0
Acinetobacter,Animal environment,ter,,,
Acinetobacter,Animal feces,ter,,,
Acinetobacter,Farm,ter,,,
Acinetobacter,Egg,ter,0,1,0
Acinetobacter,Farm sewage,ter,,,
Acinetobacter,Fish/Seafood,ter,0,1,0
Acinetobacter,Food,ter,,,
Acinetobacter,Meat,ter,0,1113,0
Acinetobacter,Reptile,ter,,,
Acinetobacter,Cider,ter,,,
Acinetobacter,Dairy,ter,,,
Acinetobacter,Slaughterhouse,ter,,,
Acinetobacter,Farm water,ter,,,
Acinetobacter,Flour,ter,,,
Acinetobacter,Fruit/vegetables,ter,0,3,0
Acinetobacter,Seeds,ter,,,
Acinetobacter,Spice_Herbs,ter,,,
Acinetobacter,Insect,ter,,,
Acinetobacter,Nuts,ter,,,
Acinetobacter,Plant,ter,0,5,0
Acinetobacter,Sewage,ter,,,
Acinetobacter,Wastewater,ter,0,1,0
Acinetobacter,Water,ter,0,18,0
Acinetobacter,Tea,ter,,,
Aeromonas,Clinical,ars,30,35,85.71428571
Aeromonas,Animal,ars,2,2,100
Aeromonas,Animal environment,ars,0,1,0
Aeromonas,Animal feces,ars,1,1,100
Aeromonas,Farm,ars,,,
Aeromonas,Egg,ars,,,
Aeromonas,Farm sewage,ars,,,
Aeromonas,Fish/Seafood,ars,7,16,43.75
Aeromonas,Food,ars,1,1,100
Aeromonas,Meat,ars,4,5,80
Aeromonas,Reptile,ars,0,1,0
Aeromonas,Cider,ars,,,
Aeromonas,Dairy,ars,,,
Aeromonas,Slaughterhouse,ars,,,
Aeromonas,Farm water,ars,,,
Aeromonas,Flour,ars,,,
Aeromonas,Fruit/vegetables,ars,,,
Aeromonas,Seeds,ars,,,
Aeromonas,Spice_Herbs,ars,,,
Aeromonas,Insect,ars,,,
Aeromonas,Nuts,ars,,,
Aeromonas,Plant,ars,,,
Aeromonas,Sewage,ars,2,2,100
Aeromonas,Wastewater,ars,,,
Aeromonas,Water,ars,9,9,100
Aeromonas,Tea,ars,,,
Aeromonas,Clinical,cad,0,35,0
Aeromonas,Animal,cad,0,2,0
Aeromonas,Animal environment,cad,0,1,0
Aeromonas,Animal feces,cad,0,1,0
Aeromonas,Farm,cad,,,
Aeromonas,Egg,cad,,,
Aeromonas,Farm sewage,cad,,,
Aeromonas,Fish/Seafood,cad,0,16,0
Aeromonas,Food,cad,0,1,0
Aeromonas,Meat,cad,0,5,0
Aeromonas,Reptile,cad,0,1,0
Aeromonas,Cider,cad,,,
Aeromonas,Dairy,cad,,,
Aeromonas,Slaughterhouse,cad,,,
Aeromonas,Farm water,cad,,,
Aeromonas,Flour,cad,,,
Aeromonas,Fruit/vegetables,cad,,,
Aeromonas,Seeds,cad,,,
Aeromonas,Spice_Herbs,cad,,,
Aeromonas,Insect,cad,,,
Aeromonas,Nuts,cad,,,
Aeromonas,Plant,cad,,,
Aeromonas,Sewage,cad,0,2,0
Aeromonas,Wastewater,cad,,,
Aeromonas,Water,cad,0,9,0
Aeromonas,Tea,cad,,,
Aeromonas,Clinical,chr,0,35,0
Aeromonas,Animal,chr,0,2,0
Aeromonas,Animal environment,chr,0,1,0
Aeromonas,Animal feces,chr,0,1,0
Aeromonas,Farm,chr,,,
Aeromonas,Egg,chr,,,
Aeromonas,Farm sewage,chr,,,
Aeromonas,Fish/Seafood,chr,0,16,0
Aeromonas,Food,chr,0,1,0
Aeromonas,Meat,chr,0,5,0
Aeromonas,Reptile,chr,0,1,0
Aeromonas,Cider,chr,,,
Aeromonas,Dairy,chr,,,
Aeromonas,Slaughterhouse,chr,,,
Aeromonas,Farm water,chr,,,
Aeromonas,Flour,chr,,,
Aeromonas,Fruit/vegetables,chr,,,
Aeromonas,Seeds,chr,,,
Aeromonas,Spice_Herbs,chr,,,
Aeromonas,Insect,chr,,,
Aeromonas,Nuts,chr,,,
Aeromonas,Plant,chr,,,
Aeromonas,Sewage,chr,0,2,0
Aeromonas,Wastewater,chr,,,
Aeromonas,Water,chr,0,9,0
Aeromonas,Tea,chr,,,
Aeromonas,Clinical,cnr,0,35,0
Aeromonas,Animal,cnr,0,2,0
Aeromonas,Animal environment,cnr,0,1,0
Aeromonas,Animal feces,cnr,0,1,0
Aeromonas,Farm,cnr,,,
Aeromonas,Egg,cnr,,,
Aeromonas,Farm sewage,cnr,,,
Aeromonas,Fish/Seafood,cnr,0,16,0
Aeromonas,Food,cnr,0,1,0
Aeromonas,Meat,cnr,0,5,0
Aeromonas,Reptile,cnr,0,1,0
Aeromonas,Cider,cnr,,,
Aeromonas,Dairy,cnr,,,
Aeromonas,Slaughterhouse,cnr,,,
Aeromonas,Farm water,cnr,,,
Aeromonas,Flour,cnr,,,
Aeromonas,Fruit/vegetables,cnr,,,
Aeromonas,Seeds,cnr,,,
Aeromonas,Spice_Herbs,cnr,,,
Aeromonas,Insect,cnr,,,
Aeromonas,Nuts,cnr,,,
Aeromonas,Plant,cnr,,,
Aeromonas,Sewage,cnr,0,2,0
Aeromonas,Wastewater,cnr,,,
Aeromonas,Water,cnr,0,9,0
Aeromonas,Tea,cnr,,,
Aeromonas,Clinical,cop,0,35,0
Aeromonas,Animal,cop,0,2,0
Aeromonas,Animal environment,cop,0,1,0
Aeromonas,Animal feces,cop,0,1,0
Aeromonas,Farm,cop,,,
Aeromonas,Egg,cop,,,
Aeromonas,Farm sewage,cop,,,
Aeromonas,Fish/Seafood,cop,0,16,0
Aeromonas,Food,cop,0,1,0
Aeromonas,Meat,cop,0,5,0
Aeromonas,Reptile,cop,0,1,0
Aeromonas,Cider,cop,,,
Aeromonas,Dairy,cop,,,
Aeromonas,Slaughterhouse,cop,,,
Aeromonas,Farm water,cop,,,
Aeromonas,Flour,cop,,,
Aeromonas,Fruit/vegetables,cop,,,
Aeromonas,Seeds,cop,,,
Aeromonas,Spice_Herbs,cop,,,
Aeromonas,Insect,cop,,,
Aeromonas,Nuts,cop,,,
Aeromonas,Plant,cop,,,
Aeromonas,Sewage,cop,0,2,0
Aeromonas,Wastewater,cop,,,
Aeromonas,Water,cop,0,9,0
Aeromonas,Tea,cop,,,
Aeromonas,Clinical,cue,0,35,0
Aeromonas,Animal,cue,0,2,0
Aeromonas,Animal environment,cue,0,1,0
Aeromonas,Animal feces,cue,0,1,0
Aeromonas,Farm,cue,,,
Aeromonas,Egg,cue,,,
Aeromonas,Farm sewage,cue,,,
Aeromonas,Fish/Seafood,cue,0,16,0
Aeromonas,Food,cue,0,1,0
Aeromonas,Meat,cue,0,5,0
Aeromonas,Reptile,cue,0,1,0
Aeromonas,Cider,cue,,,
Aeromonas,Dairy,cue,,,
Aeromonas,Slaughterhouse,cue,,,
Aeromonas,Farm water,cue,,,
Aeromonas,Flour,cue,,,
Aeromonas,Fruit/vegetables,cue,,,
Aeromonas,Seeds,cue,,,
Aeromonas,Spice_Herbs,cue,,,
Aeromonas,Insect,cue,,,
Aeromonas,Nuts,cue,,,
Aeromonas,Plant,cue,,,
Aeromonas,Sewage,cue,0,2,0
Aeromonas,Wastewater,cue,,,
Aeromonas,Water,cue,0,9,0
Aeromonas,Tea,cue,,,
Aeromonas,Clinical,gol,0,35,0
Aeromonas,Animal,gol,0,2,0
Aeromonas,Animal environment,gol,0,1,0
Aeromonas,Animal feces,gol,0,1,0
Aeromonas,Farm,gol,,,
Aeromonas,Egg,gol,,,
Aeromonas,Farm sewage,gol,,,
Aeromonas,Fish/Seafood,gol,0,16,0
Aeromonas,Food,gol,0,1,0
Aeromonas,Meat,gol,0,5,0
Aeromonas,Reptile,gol,0,1,0
Aeromonas,Cider,gol,,,
Aeromonas,Dairy,gol,,,
Aeromonas,Slaughterhouse,gol,,,
Aeromonas,Farm water,gol,,,
Aeromonas,Flour,gol,,,
Aeromonas,Fruit/vegetables,gol,,,
Aeromonas,Seeds,gol,,,
Aeromonas,Spice_Herbs,gol,,,
Aeromonas,Insect,gol,,,
Aeromonas,Nuts,gol,,,
Aeromonas,Plant,gol,,,
Aeromonas,Sewage,gol,0,2,0
Aeromonas,Wastewater,gol,,,
Aeromonas,Water,gol,0,9,0
Aeromonas,Tea,gol,,,
Aeromonas,Clinical,kla,0,35,0
Aeromonas,Animal,kla,0,2,0
Aeromonas,Animal environment,kla,0,1,0
Aeromonas,Animal feces,kla,0,1,0
Aeromonas,Farm,kla,,,
Aeromonas,Egg,kla,,,
Aeromonas,Farm sewage,kla,,,
Aeromonas,Fish/Seafood,kla,0,16,0
Aeromonas,Food,kla,0,1,0
Aeromonas,Meat,kla,0,5,0
Aeromonas,Reptile,kla,0,1,0
Aeromonas,Cider,kla,,,
Aeromonas,Dairy,kla,,,
Aeromonas,Slaughterhouse,kla,,,
Aeromonas,Farm water,kla,,,
Aeromonas,Flour,kla,,,
Aeromonas,Fruit/vegetables,kla,,,
Aeromonas,Seeds,kla,,,
Aeromonas,Spice_Herbs,kla,,,
Aeromonas,Insect,kla,,,
Aeromonas,Nuts,kla,,,
Aeromonas,Plant,kla,,,
Aeromonas,Sewage,kla,0,2,0
Aeromonas,Wastewater,kla,,,
Aeromonas,Water,kla,0,9,0
Aeromonas,Tea,kla,,,
Aeromonas,Clinical,mco,0,35,0
Aeromonas,Animal,mco,0,2,0
Aeromonas,Animal environment,mco,0,1,0
Aeromonas,Animal feces,mco,0,1,0
Aeromonas,Farm,mco,,,
Aeromonas,Egg,mco,,,
Aeromonas,Farm sewage,mco,,,
Aeromonas,Fish/Seafood,mco,0,16,0
Aeromonas,Food,mco,0,1,0
Aeromonas,Meat,mco,0,5,0
Aeromonas,Reptile,mco,0,1,0
Aeromonas,Cider,mco,,,
Aeromonas,Dairy,mco,,,
Aeromonas,Slaughterhouse,mco,,,
Aeromonas,Farm water,mco,,,
Aeromonas,Flour,mco,,,
Aeromonas,Fruit/vegetables,mco,,,
Aeromonas,Seeds,mco,,,
Aeromonas,Spice_Herbs,mco,,,
Aeromonas,Insect,mco,,,
Aeromonas,Nuts,mco,,,
Aeromonas,Plant,mco,,,
Aeromonas,Sewage,mco,0,2,0
Aeromonas,Wastewater,mco,,,
Aeromonas,Water,mco,0,9,0
Aeromonas,Tea,mco,,,
Aeromonas,Clinical,mer,9,35,25.71428571
Aeromonas,Animal,mer,1,2,50
Aeromonas,Animal environment,mer,0,1,0
Aeromonas,Animal feces,mer,1,1,100
Aeromonas,Farm,mer,,,
Aeromonas,Egg,mer,,,
Aeromonas,Farm sewage,mer,,,
Aeromonas,Fish/Seafood,mer,0,16,0
Aeromonas,Food,mer,0,1,0
Aeromonas,Meat,mer,2,5,40
Aeromonas,Reptile,mer,1,1,100
Aeromonas,Cider,mer,,,
Aeromonas,Dairy,mer,,,
Aeromonas,Slaughterhouse,mer,,,
Aeromonas,Farm water,mer,,,
Aeromonas,Flour,mer,,,
Aeromonas,Fruit/vegetables,mer,,,
Aeromonas,Seeds,mer,,,
Aeromonas,Spice_Herbs,mer,,,
Aeromonas,Insect,mer,,,
Aeromonas,Nuts,mer,,,
Aeromonas,Plant,mer,,,
Aeromonas,Sewage,mer,1,2,50
Aeromonas,Wastewater,mer,,,
Aeromonas,Water,mer,1,9,11.11111111
Aeromonas,Tea,mer,,,
Aeromonas,Clinical,ncc,0,35,0
Aeromonas,Animal,ncc,0,2,0
Aeromonas,Animal environment,ncc,0,1,0
Aeromonas,Animal feces,ncc,0,1,0
Aeromonas,Farm,ncc,,,
Aeromonas,Egg,ncc,,,
Aeromonas,Farm sewage,ncc,,,
Aeromonas,Fish/Seafood,ncc,0,16,0
Aeromonas,Food,ncc,0,1,0
Aeromonas,Meat,ncc,0,5,0
Aeromonas,Reptile,ncc,0,1,0
Aeromonas,Cider,ncc,,,
Aeromonas,Dairy,ncc,,,
Aeromonas,Slaughterhouse,ncc,,,
Aeromonas,Farm water,ncc,,,
Aeromonas,Flour,ncc,,,
Aeromonas,Fruit/vegetables,ncc,,,
Aeromonas,Seeds,ncc,,,
Aeromonas,Spice_Herbs,ncc,,,
Aeromonas,Insect,ncc,,,
Aeromonas,Nuts,ncc,,,
Aeromonas,Plant,ncc,,,
Aeromonas,Sewage,ncc,0,2,0
Aeromonas,Wastewater,ncc,,,
Aeromonas,Water,ncc,0,9,0
Aeromonas,Tea,ncc,,,
Aeromonas,Clinical,ncr,0,35,0
Aeromonas,Animal,ncr,0,2,0
Aeromonas,Animal environment,ncr,0,1,0
Aeromonas,Animal feces,ncr,0,1,0
Aeromonas,Farm,ncr,,,
Aeromonas,Egg,ncr,,,
Aeromonas,Farm sewage,ncr,,,
Aeromonas,Fish/Seafood,ncr,0,16,0
Aeromonas,Food,ncr,0,1,0
Aeromonas,Meat,ncr,0,5,0
Aeromonas,Reptile,ncr,0,1,0
Aeromonas,Cider,ncr,,,
Aeromonas,Dairy,ncr,,,
Aeromonas,Slaughterhouse,ncr,,,
Aeromonas,Farm water,ncr,,,
Aeromonas,Flour,ncr,,,
Aeromonas,Fruit/vegetables,ncr,,,
Aeromonas,Seeds,ncr,,,
Aeromonas,Spice_Herbs,ncr,,,
Aeromonas,Insect,ncr,,,
Aeromonas,Nuts,ncr,,,
Aeromonas,Plant,ncr,,,
Aeromonas,Sewage,ncr,0,2,0
Aeromonas,Wastewater,ncr,,,
Aeromonas,Water,ncr,0,9,0
Aeromonas,Tea,ncr,,,
Aeromonas,Clinical,nir,0,35,0
Aeromonas,Animal,nir,0,2,0
Aeromonas,Animal environment,nir,0,1,0
Aeromonas,Animal feces,nir,0,1,0
Aeromonas,Farm,nir,,,
Aeromonas,Egg,nir,,,
Aeromonas,Farm sewage,nir,,,
Aeromonas,Fish/Seafood,nir,0,16,0
Aeromonas,Food,nir,0,1,0
Aeromonas,Meat,nir,0,5,0
Aeromonas,Reptile,nir,0,1,0
Aeromonas,Cider,nir,,,
Aeromonas,Dairy,nir,,,
Aeromonas,Slaughterhouse,nir,,,
Aeromonas,Farm water,nir,,,
Aeromonas,Flour,nir,,,
Aeromonas,Fruit/vegetables,nir,,,
Aeromonas,Seeds,nir,,,
Aeromonas,Spice_Herbs,nir,,,
Aeromonas,Insect,nir,,,
Aeromonas,Nuts,nir,,,
Aeromonas,Plant,nir,,,
Aeromonas,Sewage,nir,0,2,0
Aeromonas,Wastewater,nir,,,
Aeromonas,Water,nir,0,9,0
Aeromonas,Tea,nir,,,
Aeromonas,Clinical,nre,0,35,0
Aeromonas,Animal,nre,0,2,0
Aeromonas,Animal environment,nre,0,1,0
Aeromonas,Animal feces,nre,0,1,0
Aeromonas,Farm,nre,,,
Aeromonas,Egg,nre,,,
Aeromonas,Farm sewage,nre,,,
Aeromonas,Fish/Seafood,nre,0,16,0
Aeromonas,Food,nre,0,1,0
Aeromonas,Meat,nre,0,5,0
Aeromonas,Reptile,nre,0,1,0
Aeromonas,Cider,nre,,,
Aeromonas,Dairy,nre,,,
Aeromonas,Slaughterhouse,nre,,,
Aeromonas,Farm water,nre,,,
Aeromonas,Flour,nre,,,
Aeromonas,Fruit/vegetables,nre,,,
Aeromonas,Seeds,nre,,,
Aeromonas,Spice_Herbs,nre,,,
Aeromonas,Insect,nre,,,
Aeromonas,Nuts,nre,,,
Aeromonas,Plant,nre,,,
Aeromonas,Sewage,nre,0,2,0
Aeromonas,Wastewater,nre,,,
Aeromonas,Water,nre,0,9,0
Aeromonas,Tea,nre,,,
Aeromonas,Clinical,pco,0,35,0
Aeromonas,Animal,pco,0,2,0
Aeromonas,Animal environment,pco,0,1,0
Aeromonas,Animal feces,pco,0,1,0
Aeromonas,Farm,pco,,,
Aeromonas,Egg,pco,,,
Aeromonas,Farm sewage,pco,,,
Aeromonas,Fish/Seafood,pco,0,16,0
Aeromonas,Food,pco,0,1,0
Aeromonas,Meat,pco,0,5,0
Aeromonas,Reptile,pco,0,1,0
Aeromonas,Cider,pco,,,
Aeromonas,Dairy,pco,,,
Aeromonas,Slaughterhouse,pco,,,
Aeromonas,Farm water,pco,,,
Aeromonas,Flour,pco,,,
Aeromonas,Fruit/vegetables,pco,,,
Aeromonas,Seeds,pco,,,
Aeromonas,Spice_Herbs,pco,,,
Aeromonas,Insect,pco,,,
Aeromonas,Nuts,pco,,,
Aeromonas,Plant,pco,,,
Aeromonas,Sewage,pco,0,2,0
Aeromonas,Wastewater,pco,,,
Aeromonas,Water,pco,0,9,0
Aeromonas,Tea,pco,,,
Aeromonas,Clinical,sil,0,35,0
Aeromonas,Animal,sil,0,2,0
Aeromonas,Animal environment,sil,0,1,0
Aeromonas,Animal feces,sil,0,1,0
Aeromonas,Farm,sil,,,
Aeromonas,Egg,sil,,,
Aeromonas,Farm sewage,sil,,,
Aeromonas,Fish/Seafood,sil,0,16,0
Aeromonas,Food,sil,0,1,0
Aeromonas,Meat,sil,0,5,0
Aeromonas,Reptile,sil,0,1,0
Aeromonas,Cider,sil,,,
Aeromonas,Dairy,sil,,,
Aeromonas,Slaughterhouse,sil,,,
Aeromonas,Farm water,sil,,,
Aeromonas,Flour,sil,,,
Aeromonas,Fruit/vegetables,sil,,,
Aeromonas,Seeds,sil,,,
Aeromonas,Spice_Herbs,sil,,,
Aeromonas,Insect,sil,,,
Aeromonas,Nuts,sil,,,
Aeromonas,Plant,sil,,,
Aeromonas,Sewage,sil,0,2,0
Aeromonas,Wastewater,sil,,,
Aeromonas,Water,sil,0,9,0
Aeromonas,Tea,sil,,,
Aeromonas,Clinical,tcr,0,35,0
Aeromonas,Animal,tcr,0,2,0
Aeromonas,Animal environment,tcr,0,1,0
Aeromonas,Animal feces,tcr,0,1,0
Aeromonas,Farm,tcr,,,
Aeromonas,Egg,tcr,,,
Aeromonas,Farm sewage,tcr,,,
Aeromonas,Fish/Seafood,tcr,0,16,0
Aeromonas,Food,tcr,0,1,0
Aeromonas,Meat,tcr,0,5,0
Aeromonas,Reptile,tcr,0,1,0
Aeromonas,Cider,tcr,,,
Aeromonas,Dairy,tcr,,,
Aeromonas,Slaughterhouse,tcr,,,
Aeromonas,Farm water,tcr,,,
Aeromonas,Flour,tcr,,,
Aeromonas,Fruit/vegetables,tcr,,,
Aeromonas,Seeds,tcr,,,
Aeromonas,Spice_Herbs,tcr,,,
Aeromonas,Insect,tcr,,,
Aeromonas,Nuts,tcr,,,
Aeromonas,Plant,tcr,,,
Aeromonas,Sewage,tcr,0,2,0
Aeromonas,Wastewater,tcr,,,
Aeromonas,Water,tcr,0,9,0
Aeromonas,Tea,tcr,,,
Aeromonas,Clinical,ter,0,35,0
Aeromonas,Animal,ter,0,2,0
Aeromonas,Animal environment,ter,0,1,0
Aeromonas,Animal feces,ter,0,1,0
Aeromonas,Farm,ter,,,
