Genus,total_genus,Source,Gene1,Gene2,total_source,amr_only,both_genes,comparison
Clostridioides difficile,25277,Fish/Seafood,sul,crcB,0,0,0,sul+crcB
Clostridioides difficile,25277,Fish/Seafood,sul,lmrS,0,0,0,sul+lmrS
Clostridioides difficile,25277,Fish/Seafood,sul,smr,0,0,0,sul+smr
Clostridioides difficile,25277,Fish/Seafood,sul,emrE,0,0,0,sul+emrE
Clostridioides difficile,25277,Fish/Seafood,tet,qac,0,0,0,tet+qac
Clostridioides difficile,25277,Fish/Seafood,tet,bcrABC,0,0,0,tet+bcrABC
Clostridioides difficile,25277,Fish/Seafood,tet,crcB,0,0,0,tet+crcB
Clostridioides difficile,25277,Fish/Seafood,tet,lmrS,0,0,0,tet+lmrS
Clostridioides difficile,25277,Fish/Seafood,tet,smr,0,0,0,tet+smr
Clostridioides difficile,25277,Fish/Seafood,tet,emrE,0,0,0,tet+emrE
Clostridioides difficile,25277,Fish/Seafood,van,qac,0,0,0,van+qac
Clostridioides difficile,25277,Fish/Seafood,van,bcrABC,0,0,0,van+bcrABC
Clostridioides difficile,25277,Fish/Seafood,van,crcB,0,0,0,van+crcB
Clostridioides difficile,25277,Fish/Seafood,van,lmrS,0,0,0,van+lmrS
Clostridioides difficile,25277,Fish/Seafood,van,smr,0,0,0,van+smr
Clostridioides difficile,25277,Fish/Seafood,van,emrE,0,0,0,van+emrE
Clostridioides difficile,25277,Multi-product,aac(3),qac,6,0,0,aac(3)+qac
Clostridioides difficile,25277,Multi-product,aac(3),bcrABC,6,0,0,aac(3)+bcrABC
Clostridioides difficile,25277,Multi-product,aac(3),crcB,6,0,0,aac(3)+crcB
Clostridioides difficile,25277,Multi-product,aac(3),lmrS,6,0,0,aac(3)+lmrS
Clostridioides difficile,25277,Multi-product,aac(3),smr,6,0,0,aac(3)+smr
Clostridioides difficile,25277,Multi-product,aac(3),emrE,6,0,0,aac(3)+emrE
Clostridioides difficile,25277,Multi-product,aac(6')-Ib-cr,qac,6,0,0,aac(6')-Ib-cr+qac
Clostridioides difficile,25277,Multi-product,aac(6')-Ib-cr,bcrABC,6,0,0,aac(6')-Ib-cr+bcrABC
Clostridioides difficile,25277,Multi-product,aac(6')-Ib-cr,crcB,6,0,0,aac(6')-Ib-cr+crcB
Clostridioides difficile,25277,Multi-product,aac(6')-Ib-cr,lmrS,6,0,0,aac(6')-Ib-cr+lmrS
Clostridioides difficile,25277,Multi-product,aac(6')-Ib-cr,smr,6,0,0,aac(6')-Ib-cr+smr
Clostridioides difficile,25277,Multi-product,aac(6')-Ib-cr,emrE,6,0,0,aac(6')-Ib-cr+emrE
Clostridioides difficile,25277,Multi-product,aadA,qac,6,0,0,aadA+qac
Clostridioides difficile,25277,Multi-product,aadA,bcrABC,6,0,0,aadA+bcrABC
Clostridioides difficile,25277,Multi-product,aadA,crcB,6,0,0,aadA+crcB
Clostridioides difficile,25277,Multi-product,aadA,lmrS,6,0,0,aadA+lmrS
Clostridioides difficile,25277,Multi-product,aadA,smr,6,0,0,aadA+smr
Clostridioides difficile,25277,Multi-product,aadA,emrE,6,0,0,aadA+emrE
Clostridioides difficile,25277,Multi-product,aph(3'')-Ib,qac,6,0,0,aph(3'')-Ib+qac
Clostridioides difficile,25277,Multi-product,aph(3'')-Ib,bcrABC,6,0,0,aph(3'')-Ib+bcrABC
Clostridioides difficile,25277,Multi-product,aph(3'')-Ib,crcB,6,0,0,aph(3'')-Ib+crcB
Clostridioides difficile,25277,Multi-product,aph(3'')-Ib,lmrS,6,0,0,aph(3'')-Ib+lmrS
Clostridioides difficile,25277,Multi-product,aph(3'')-Ib,smr,6,0,0,aph(3'')-Ib+smr
Clostridioides difficile,25277,Multi-product,aph(3'')-Ib,emrE,6,0,0,aph(3'')-Ib+emrE
Clostridioides difficile,25277,Multi-product,aph(3'),qac,6,0,0,aph(3')+qac
Clostridioides difficile,25277,Multi-product,aph(3'),bcrABC,6,0,0,aph(3')+bcrABC
Clostridioides difficile,25277,Multi-product,aph(3'),crcB,6,0,0,aph(3')+crcB
Clostridioides difficile,25277,Multi-product,aph(3'),lmrS,6,0,0,aph(3')+lmrS
Clostridioides difficile,25277,Multi-product,aph(3'),smr,6,0,0,aph(3')+smr
Clostridioides difficile,25277,Multi-product,aph(3'),emrE,6,0,0,aph(3')+emrE
Clostridioides difficile,25277,Multi-product,aph(6)-Id,qac,6,0,0,aph(6)-Id+qac
Clostridioides difficile,25277,Multi-product,aph(6)-Id,bcrABC,6,0,0,aph(6)-Id+bcrABC
Clostridioides difficile,25277,Multi-product,aph(6)-Id,crcB,6,0,0,aph(6)-Id+crcB
Clostridioides difficile,25277,Multi-product,aph(6)-Id,lmrS,6,0,0,aph(6)-Id+lmrS
Clostridioides difficile,25277,Multi-product,aph(6)-Id,smr,6,0,0,aph(6)-Id+smr
Clostridioides difficile,25277,Multi-product,aph(6)-Id,emrE,6,0,0,aph(6)-Id+emrE
Clostridioides difficile,25277,Multi-product,blaCMY,qac,6,0,0,blaCMY+qac
Clostridioides difficile,25277,Multi-product,blaCMY,bcrABC,6,0,0,blaCMY+bcrABC
Clostridioides difficile,25277,Multi-product,blaCMY,crcB,6,0,0,blaCMY+crcB
Clostridioides difficile,25277,Multi-product,blaCMY,lmrS,6,0,0,blaCMY+lmrS
Clostridioides difficile,25277,Multi-product,blaCMY,smr,6,0,0,blaCMY+smr
Clostridioides difficile,25277,Multi-product,blaCMY,emrE,6,0,0,blaCMY+emrE
Clostridioides difficile,25277,Multi-product,blaCMY-2,qac,6,0,0,blaCMY-2+qac
Clostridioides difficile,25277,Multi-product,blaCMY-2,bcrABC,6,0,0,blaCMY-2+bcrABC
Clostridioides difficile,25277,Multi-product,blaCMY-2,crcB,6,0,0,blaCMY-2+crcB
Clostridioides difficile,25277,Multi-product,blaCMY-2,lmrS,6,0,0,blaCMY-2+lmrS
Clostridioides difficile,25277,Multi-product,blaCMY-2,smr,6,0,0,blaCMY-2+smr
Clostridioides difficile,25277,Multi-product,blaCMY-2,emrE,6,0,0,blaCMY-2+emrE
Clostridioides difficile,25277,Multi-product,blaCTX-M,qac,6,0,0,blaCTX-M+qac
Clostridioides difficile,25277,Multi-product,blaCTX-M,bcrABC,6,0,0,blaCTX-M+bcrABC
Clostridioides difficile,25277,Multi-product,blaCTX-M,crcB,6,0,0,blaCTX-M+crcB
Clostridioides difficile,25277,Multi-product,blaCTX-M,lmrS,6,0,0,blaCTX-M+lmrS
Clostridioides difficile,25277,Multi-product,blaCTX-M,smr,6,0,0,blaCTX-M+smr
Clostridioides difficile,25277,Multi-product,blaCTX-M,emrE,6,0,0,blaCTX-M+emrE
Clostridioides difficile,25277,Multi-product,blaIMP,qac,6,0,0,blaIMP+qac
Clostridioides difficile,25277,Multi-product,blaIMP,bcrABC,6,0,0,blaIMP+bcrABC
Clostridioides difficile,25277,Multi-product,blaIMP,crcB,6,0,0,blaIMP+crcB
Clostridioides difficile,25277,Multi-product,blaIMP,lmrS,6,0,0,blaIMP+lmrS
Clostridioides difficile,25277,Multi-product,blaIMP,smr,6,0,0,blaIMP+smr
Clostridioides difficile,25277,Multi-product,blaIMP,emrE,6,0,0,blaIMP+emrE
Clostridioides difficile,25277,Multi-product,blaKPC,qac,6,0,0,blaKPC+qac
Clostridioides difficile,25277,Multi-product,blaKPC,bcrABC,6,0,0,blaKPC+bcrABC
Clostridioides difficile,25277,Multi-product,blaKPC,crcB,6,0,0,blaKPC+crcB
Clostridioides difficile,25277,Multi-product,blaKPC,lmrS,6,0,0,blaKPC+lmrS
Clostridioides difficile,25277,Multi-product,blaKPC,smr,6,0,0,blaKPC+smr
Clostridioides difficile,25277,Multi-product,blaKPC,emrE,6,0,0,blaKPC+emrE
Clostridioides difficile,25277,Multi-product,blaNDM,qac,6,0,0,blaNDM+qac
Clostridioides difficile,25277,Multi-product,blaNDM,bcrABC,6,0,0,blaNDM+bcrABC
Clostridioides difficile,25277,Multi-product,blaNDM,crcB,6,0,0,blaNDM+crcB
Clostridioides difficile,25277,Multi-product,blaNDM,lmrS,6,0,0,blaNDM+lmrS
Clostridioides difficile,25277,Multi-product,blaNDM,smr,6,0,0,blaNDM+smr
Clostridioides difficile,25277,Multi-product,blaNDM,emrE,6,0,0,blaNDM+emrE
Clostridioides difficile,25277,Multi-product,blaOXA,qac,6,0,0,blaOXA+qac
Clostridioides difficile,25277,Multi-product,blaOXA,bcrABC,6,0,0,blaOXA+bcrABC
Clostridioides difficile,25277,Multi-product,blaOXA,crcB,6,0,0,blaOXA+crcB
Clostridioides difficile,25277,Multi-product,blaOXA,lmrS,6,0,0,blaOXA+lmrS
Clostridioides difficile,25277,Multi-product,blaOXA,smr,6,0,0,blaOXA+smr
Clostridioides difficile,25277,Multi-product,blaOXA,emrE,6,0,0,blaOXA+emrE
Clostridioides difficile,25277,Multi-product,blaPER,qac,6,0,0,blaPER+qac
Clostridioides difficile,25277,Multi-product,blaPER,bcrABC,6,0,0,blaPER+bcrABC
Clostridioides difficile,25277,Multi-product,blaPER,crcB,6,0,0,blaPER+crcB
Clostridioides difficile,25277,Multi-product,blaPER,lmrS,6,0,0,blaPER+lmrS
Clostridioides difficile,25277,Multi-product,blaPER,smr,6,0,0,blaPER+smr
Clostridioides difficile,25277,Multi-product,blaPER,emrE,6,0,0,blaPER+emrE
Clostridioides difficile,25277,Multi-product,blaSHV,qac,6,0,0,blaSHV+qac
Clostridioides difficile,25277,Multi-product,blaSHV,bcrABC,6,0,0,blaSHV+bcrABC
Clostridioides difficile,25277,Multi-product,blaSHV,crcB,6,0,0,blaSHV+crcB
Clostridioides difficile,25277,Multi-product,blaSHV,lmrS,6,0,0,blaSHV+lmrS
Clostridioides difficile,25277,Multi-product,blaSHV,smr,6,0,0,blaSHV+smr
Clostridioides difficile,25277,Multi-product,blaSHV,emrE,6,0,0,blaSHV+emrE
Clostridioides difficile,25277,Multi-product,blaTEM,qac,6,0,0,blaTEM+qac
Clostridioides difficile,25277,Multi-product,blaTEM,bcrABC,6,0,0,blaTEM+bcrABC
Clostridioides difficile,25277,Multi-product,blaTEM,crcB,6,0,0,blaTEM+crcB
Clostridioides difficile,25277,Multi-product,blaTEM,lmrS,6,0,0,blaTEM+lmrS
Clostridioides difficile,25277,Multi-product,blaTEM,smr,6,0,0,blaTEM+smr
Clostridioides difficile,25277,Multi-product,blaTEM,emrE,6,0,0,blaTEM+emrE
Clostridioides difficile,25277,Multi-product,blaVIM,qac,6,0,0,blaVIM+qac
Clostridioides difficile,25277,Multi-product,blaVIM,bcrABC,6,0,0,blaVIM+bcrABC
Clostridioides difficile,25277,Multi-product,blaVIM,crcB,6,0,0,blaVIM+crcB
Clostridioides difficile,25277,Multi-product,blaVIM,lmrS,6,0,0,blaVIM+lmrS
Clostridioides difficile,25277,Multi-product,blaVIM,smr,6,0,0,blaVIM+smr
Clostridioides difficile,25277,Multi-product,blaVIM,emrE,6,0,0,blaVIM+emrE
Clostridioides difficile,25277,Multi-product,catA,qac,6,0,0,catA+qac
Clostridioides difficile,25277,Multi-product,catA,bcrABC,6,0,0,catA+bcrABC
Clostridioides difficile,25277,Multi-product,catA,crcB,6,0,0,catA+crcB
Clostridioides difficile,25277,Multi-product,catA,lmrS,6,0,0,catA+lmrS
Clostridioides difficile,25277,Multi-product,catA,smr,6,0,0,catA+smr
Clostridioides difficile,25277,Multi-product,catA,emrE,6,0,0,catA+emrE
Clostridioides difficile,25277,Multi-product,cmlA,qac,6,0,0,cmlA+qac
Clostridioides difficile,25277,Multi-product,cmlA,bcrABC,6,0,0,cmlA+bcrABC
Clostridioides difficile,25277,Multi-product,cmlA,crcB,6,0,0,cmlA+crcB
Clostridioides difficile,25277,Multi-product,cmlA,lmrS,6,0,0,cmlA+lmrS
Clostridioides difficile,25277,Multi-product,cmlA,smr,6,0,0,cmlA+smr
Clostridioides difficile,25277,Multi-product,cmlA,emrE,6,0,0,cmlA+emrE
Clostridioides difficile,25277,Multi-product,dfrA,qac,6,0,0,dfrA+qac
Clostridioides difficile,25277,Multi-product,dfrA,bcrABC,6,0,0,dfrA+bcrABC
Clostridioides difficile,25277,Multi-product,dfrA,crcB,6,0,0,dfrA+crcB
Clostridioides difficile,25277,Multi-product,dfrA,lmrS,6,0,0,dfrA+lmrS
Clostridioides difficile,25277,Multi-product,dfrA,smr,6,0,0,dfrA+smr
Clostridioides difficile,25277,Multi-product,dfrA,emrE,6,0,0,dfrA+emrE
Clostridioides difficile,25277,Multi-product,mec,qac,6,0,0,mec+qac
Clostridioides difficile,25277,Multi-product,mec,bcrABC,6,0,0,mec+bcrABC
Clostridioides difficile,25277,Multi-product,mec,crcB,6,0,0,mec+crcB
Clostridioides difficile,25277,Multi-product,mec,lmrS,6,0,0,mec+lmrS
Clostridioides difficile,25277,Multi-product,mec,smr,6,0,0,mec+smr
Clostridioides difficile,25277,Multi-product,mec,emrE,6,0,0,mec+emrE
Clostridioides difficile,25277,Multi-product,mcr-,qac,6,0,0,mcr-+qac
Clostridioides difficile,25277,Multi-product,mcr-,bcrABC,6,0,0,mcr-+bcrABC
Clostridioides difficile,25277,Multi-product,mcr-,crcB,6,0,0,mcr-+crcB
Clostridioides difficile,25277,Multi-product,mcr-,lmrS,6,0,0,mcr-+lmrS
Clostridioides difficile,25277,Multi-product,mcr-,smr,6,0,0,mcr-+smr
Clostridioides difficile,25277,Multi-product,mcr-,emrE,6,0,0,mcr-+emrE
Clostridioides difficile,25277,Multi-product,qnrS,qac,6,0,0,qnrS+qac
Clostridioides difficile,25277,Multi-product,qnrS,bcrABC,6,0,0,qnrS+bcrABC
Clostridioides difficile,25277,Multi-product,qnrS,crcB,6,0,0,qnrS+crcB
Clostridioides difficile,25277,Multi-product,qnrS,lmrS,6,0,0,qnrS+lmrS
Clostridioides difficile,25277,Multi-product,qnrS,smr,6,0,0,qnrS+smr
Clostridioides difficile,25277,Multi-product,qnrS,emrE,6,0,0,qnrS+emrE
Clostridioides difficile,25277,Multi-product,sul,qac,6,0,0,sul+qac
Clostridioides difficile,25277,Multi-product,sul,bcrABC,6,0,0,sul+bcrABC
Clostridioides difficile,25277,Multi-product,sul,crcB,6,0,0,sul+crcB
Clostridioides difficile,25277,Multi-product,sul,lmrS,6,0,0,sul+lmrS
Clostridioides difficile,25277,Multi-product,sul,smr,6,0,0,sul+smr
Clostridioides difficile,25277,Multi-product,sul,emrE,6,0,0,sul+emrE
Clostridioides difficile,25277,Multi-product,tet,qac,6,0,0,tet+qac
Clostridioides difficile,25277,Multi-product,tet,bcrABC,6,0,0,tet+bcrABC
Clostridioides difficile,25277,Multi-product,tet,crcB,6,0,0,tet+crcB
Clostridioides difficile,25277,Multi-product,tet,lmrS,6,0,0,tet+lmrS
Clostridioides difficile,25277,Multi-product,tet,smr,6,0,0,tet+smr
Clostridioides difficile,25277,Multi-product,tet,emrE,6,0,0,tet+emrE
Clostridioides difficile,25277,Multi-product,van,qac,6,5,0,van+qac
Clostridioides difficile,25277,Multi-product,van,bcrABC,6,5,0,van+bcrABC
Clostridioides difficile,25277,Multi-product,van,crcB,6,5,0,van+crcB
Clostridioides difficile,25277,Multi-product,van,lmrS,6,5,0,van+lmrS
Clostridioides difficile,25277,Multi-product,van,smr,6,5,0,van+smr
Clostridioides difficile,25277,Multi-product,van,emrE,6,5,0,van+emrE
Clostridioides difficile,25277,Meat/Poultry,aac(3),qac,41,0,0,aac(3)+qac
Clostridioides difficile,25277,Meat/Poultry,aac(3),bcrABC,41,0,0,aac(3)+bcrABC
Clostridioides difficile,25277,Meat/Poultry,aac(3),crcB,41,0,0,aac(3)+crcB
Clostridioides difficile,25277,Meat/Poultry,aac(3),lmrS,41,0,0,aac(3)+lmrS
Clostridioides difficile,25277,Meat/Poultry,aac(3),smr,41,0,0,aac(3)+smr
Clostridioides difficile,25277,Meat/Poultry,aac(3),emrE,41,0,0,aac(3)+emrE
Clostridioides difficile,25277,Meat/Poultry,aac(6')-Ib-cr,qac,41,0,0,aac(6')-Ib-cr+qac
Clostridioides difficile,25277,Meat/Poultry,aac(6')-Ib-cr,bcrABC,41,0,0,aac(6')-Ib-cr+bcrABC
Clostridioides difficile,25277,Meat/Poultry,aac(6')-Ib-cr,crcB,41,0,0,aac(6')-Ib-cr+crcB
Clostridioides difficile,25277,Meat/Poultry,aac(6')-Ib-cr,lmrS,41,0,0,aac(6')-Ib-cr+lmrS
Clostridioides difficile,25277,Meat/Poultry,aac(6')-Ib-cr,smr,41,0,0,aac(6')-Ib-cr+smr
Clostridioides difficile,25277,Meat/Poultry,aac(6')-Ib-cr,emrE,41,0,0,aac(6')-Ib-cr+emrE
Clostridioides difficile,25277,Meat/Poultry,aadA,qac,41,0,0,aadA+qac
Clostridioides difficile,25277,Meat/Poultry,aadA,bcrABC,41,0,0,aadA+bcrABC
Clostridioides difficile,25277,Meat/Poultry,aadA,crcB,41,0,0,aadA+crcB
Clostridioides difficile,25277,Meat/Poultry,aadA,lmrS,41,0,0,aadA+lmrS
Clostridioides difficile,25277,Meat/Poultry,aadA,smr,41,0,0,aadA+smr
Clostridioides difficile,25277,Meat/Poultry,aadA,emrE,41,0,0,aadA+emrE
Clostridioides difficile,25277,Meat/Poultry,aph(3'')-Ib,qac,41,0,0,aph(3'')-Ib+qac
Clostridioides difficile,25277,Meat/Poultry,aph(3'')-Ib,bcrABC,41,0,0,aph(3'')-Ib+bcrABC
Clostridioides difficile,25277,Meat/Poultry,aph(3'')-Ib,crcB,41,0,0,aph(3'')-Ib+crcB
Clostridioides difficile,25277,Meat/Poultry,aph(3'')-Ib,lmrS,41,0,0,aph(3'')-Ib+lmrS
Clostridioides difficile,25277,Meat/Poultry,aph(3'')-Ib,smr,41,0,0,aph(3'')-Ib+smr
Clostridioides difficile,25277,Meat/Poultry,aph(3'')-Ib,emrE,41,0,0,aph(3'')-Ib+emrE
Clostridioides difficile,25277,Meat/Poultry,aph(3'),qac,41,0,0,aph(3')+qac
Clostridioides difficile,25277,Meat/Poultry,aph(3'),bcrABC,41,0,0,aph(3')+bcrABC
Clostridioides difficile,25277,Meat/Poultry,aph(3'),crcB,41,0,0,aph(3')+crcB
Clostridioides difficile,25277,Meat/Poultry,aph(3'),lmrS,41,0,0,aph(3')+lmrS
Clostridioides difficile,25277,Meat/Poultry,aph(3'),smr,41,0,0,aph(3')+smr
Clostridioides difficile,25277,Meat/Poultry,aph(3'),emrE,41,0,0,aph(3')+emrE
Clostridioides difficile,25277,Meat/Poultry,aph(6)-Id,qac,41,0,0,aph(6)-Id+qac
Clostridioides difficile,25277,Meat/Poultry,aph(6)-Id,bcrABC,41,0,0,aph(6)-Id+bcrABC
Clostridioides difficile,25277,Meat/Poultry,aph(6)-Id,crcB,41,0,0,aph(6)-Id+crcB
Clostridioides difficile,25277,Meat/Poultry,aph(6)-Id,lmrS,41,0,0,aph(6)-Id+lmrS
Clostridioides difficile,25277,Meat/Poultry,aph(6)-Id,smr,41,0,0,aph(6)-Id+smr
Clostridioides difficile,25277,Meat/Poultry,aph(6)-Id,emrE,41,0,0,aph(6)-Id+emrE
Clostridioides difficile,25277,Meat/Poultry,blaCMY,qac,41,0,0,blaCMY+qac
Clostridioides difficile,25277,Meat/Poultry,blaCMY,bcrABC,41,0,0,blaCMY+bcrABC
Clostridioides difficile,25277,Meat/Poultry,blaCMY,crcB,41,0,0,blaCMY+crcB
Clostridioides difficile,25277,Meat/Poultry,blaCMY,lmrS,41,0,0,blaCMY+lmrS
Clostridioides difficile,25277,Meat/Poultry,blaCMY,smr,41,0,0,blaCMY+smr
Clostridioides difficile,25277,Meat/Poultry,blaCMY,emrE,41,0,0,blaCMY+emrE
Clostridioides difficile,25277,Meat/Poultry,blaCMY-2,qac,41,0,0,blaCMY-2+qac
Clostridioides difficile,25277,Meat/Poultry,blaCMY-2,bcrABC,41,0,0,blaCMY-2+bcrABC
Clostridioides difficile,25277,Meat/Poultry,blaCMY-2,crcB,41,0,0,blaCMY-2+crcB
Clostridioides difficile,25277,Meat/Poultry,blaCMY-2,lmrS,41,0,0,blaCMY-2+lmrS
Clostridioides difficile,25277,Meat/Poultry,blaCMY-2,smr,41,0,0,blaCMY-2+smr
Clostridioides difficile,25277,Meat/Poultry,blaCMY-2,emrE,41,0,0,blaCMY-2+emrE
Clostridioides difficile,25277,Meat/Poultry,blaCTX-M,qac,41,0,0,blaCTX-M+qac
Clostridioides difficile,25277,Meat/Poultry,blaCTX-M,bcrABC,41,0,0,blaCTX-M+bcrABC
Clostridioides difficile,25277,Meat/Poultry,blaCTX-M,crcB,41,0,0,blaCTX-M+crcB
Clostridioides difficile,25277,Meat/Poultry,blaCTX-M,lmrS,41,0,0,blaCTX-M+lmrS
Clostridioides difficile,25277,Meat/Poultry,blaCTX-M,smr,41,0,0,blaCTX-M+smr
Clostridioides difficile,25277,Meat/Poultry,blaCTX-M,emrE,41,0,0,blaCTX-M+emrE
Clostridioides difficile,25277,Meat/Poultry,blaIMP,qac,41,0,0,blaIMP+qac
Clostridioides difficile,25277,Meat/Poultry,blaIMP,bcrABC,41,0,0,blaIMP+bcrABC
Clostridioides difficile,25277,Meat/Poultry,blaIMP,crcB,41,0,0,blaIMP+crcB
Clostridioides difficile,25277,Meat/Poultry,blaIMP,lmrS,41,0,0,blaIMP+lmrS
Clostridioides difficile,25277,Meat/Poultry,blaIMP,smr,41,0,0,blaIMP+smr
Clostridioides difficile,25277,Meat/Poultry,blaIMP,emrE,41,0,0,blaIMP+emrE
Clostridioides difficile,25277,Meat/Poultry,blaKPC,qac,41,0,0,blaKPC+qac
Clostridioides difficile,25277,Meat/Poultry,blaKPC,bcrABC,41,0,0,blaKPC+bcrABC
Clostridioides difficile,25277,Meat/Poultry,blaKPC,crcB,41,0,0,blaKPC+crcB
Clostridioides difficile,25277,Meat/Poultry,blaKPC,lmrS,41,0,0,blaKPC+lmrS
Clostridioides difficile,25277,Meat/Poultry,blaKPC,smr,41,0,0,blaKPC+smr
Clostridioides difficile,25277,Meat/Poultry,blaKPC,emrE,41,0,0,blaKPC+emrE
Clostridioides difficile,25277,Meat/Poultry,blaNDM,qac,41,0,0,blaNDM+qac
Clostridioides difficile,25277,Meat/Poultry,blaNDM,bcrABC,41,0,0,blaNDM+bcrABC
Clostridioides difficile,25277,Meat/Poultry,blaNDM,crcB,41,0,0,blaNDM+crcB
Clostridioides difficile,25277,Meat/Poultry,blaNDM,lmrS,41,0,0,blaNDM+lmrS
Clostridioides difficile,25277,Meat/Poultry,blaNDM,smr,41,0,0,blaNDM+smr
Clostridioides difficile,25277,Meat/Poultry,blaNDM,emrE,41,0,0,blaNDM+emrE
Clostridioides difficile,25277,Meat/Poultry,blaOXA,qac,41,0,0,blaOXA+qac
Clostridioides difficile,25277,Meat/Poultry,blaOXA,bcrABC,41,0,0,blaOXA+bcrABC
Clostridioides difficile,25277,Meat/Poultry,blaOXA,crcB,41,0,0,blaOXA+crcB
Clostridioides difficile,25277,Meat/Poultry,blaOXA,lmrS,41,0,0,blaOXA+lmrS
Clostridioides difficile,25277,Meat/Poultry,blaOXA,smr,41,0,0,blaOXA+smr
Clostridioides difficile,25277,Meat/Poultry,blaOXA,emrE,41,0,0,blaOXA+emrE
Clostridioides difficile,25277,Meat/Poultry,blaPER,qac,41,0,0,blaPER+qac
Clostridioides difficile,25277,Meat/Poultry,blaPER,bcrABC,41,0,0,blaPER+bcrABC
Clostridioides difficile,25277,Meat/Poultry,blaPER,crcB,41,0,0,blaPER+crcB
Clostridioides difficile,25277,Meat/Poultry,blaPER,lmrS,41,0,0,blaPER+lmrS
Clostridioides difficile,25277,Meat/Poultry,blaPER,smr,41,0,0,blaPER+smr
Clostridioides difficile,25277,Meat/Poultry,blaPER,emrE,41,0,0,blaPER+emrE
Clostridioides difficile,25277,Meat/Poultry,blaSHV,qac,41,0,0,blaSHV+qac
Clostridioides difficile,25277,Meat/Poultry,blaSHV,bcrABC,41,0,0,blaSHV+bcrABC
Clostridioides difficile,25277,Meat/Poultry,blaSHV,crcB,41,0,0,blaSHV+crcB
Clostridioides difficile,25277,Meat/Poultry,blaSHV,lmrS,41,0,0,blaSHV+lmrS
Clostridioides difficile,25277,Meat/Poultry,blaSHV,smr,41,0,0,blaSHV+smr
Clostridioides difficile,25277,Meat/Poultry,blaSHV,emrE,41,0,0,blaSHV+emrE
Clostridioides difficile,25277,Meat/Poultry,blaTEM,qac,41,0,0,blaTEM+qac
Clostridioides difficile,25277,Meat/Poultry,blaTEM,bcrABC,41,0,0,blaTEM+bcrABC
Clostridioides difficile,25277,Meat/Poultry,blaTEM,crcB,41,0,0,blaTEM+crcB
Clostridioides difficile,25277,Meat/Poultry,blaTEM,lmrS,41,0,0,blaTEM+lmrS
Clostridioides difficile,25277,Meat/Poultry,blaTEM,smr,41,0,0,blaTEM+smr
Clostridioides difficile,25277,Meat/Poultry,blaTEM,emrE,41,0,0,blaTEM+emrE
Clostridioides difficile,25277,Meat/Poultry,blaVIM,qac,41,0,0,blaVIM+qac
Clostridioides difficile,25277,Meat/Poultry,blaVIM,bcrABC,41,0,0,blaVIM+bcrABC
Clostridioides difficile,25277,Meat/Poultry,blaVIM,crcB,41,0,0,blaVIM+crcB
Clostridioides difficile,25277,Meat/Poultry,blaVIM,lmrS,41,0,0,blaVIM+lmrS
Clostridioides difficile,25277,Meat/Poultry,blaVIM,smr,41,0,0,blaVIM+smr
Clostridioides difficile,25277,Meat/Poultry,blaVIM,emrE,41,0,0,blaVIM+emrE
Clostridioides difficile,25277,Meat/Poultry,catA,qac,41,0,0,catA+qac
Clostridioides difficile,25277,Meat/Poultry,catA,bcrABC,41,0,0,catA+bcrABC
Clostridioides difficile,25277,Meat/Poultry,catA,crcB,41,0,0,catA+crcB
Clostridioides difficile,25277,Meat/Poultry,catA,lmrS,41,0,0,catA+lmrS
Clostridioides difficile,25277,Meat/Poultry,catA,smr,41,0,0,catA+smr
Clostridioides difficile,25277,Meat/Poultry,catA,emrE,41,0,0,catA+emrE
Clostridioides difficile,25277,Meat/Poultry,cmlA,qac,41,0,0,cmlA+qac
Clostridioides difficile,25277,Meat/Poultry,cmlA,bcrABC,41,0,0,cmlA+bcrABC
Clostridioides difficile,25277,Meat/Poultry,cmlA,crcB,41,0,0,cmlA+crcB
Clostridioides difficile,25277,Meat/Poultry,cmlA,lmrS,41,0,0,cmlA+lmrS
Clostridioides difficile,25277,Meat/Poultry,cmlA,smr,41,0,0,cmlA+smr
Clostridioides difficile,25277,Meat/Poultry,cmlA,emrE,41,0,0,cmlA+emrE
Clostridioides difficile,25277,Meat/Poultry,dfrA,qac,41,0,0,dfrA+qac
Clostridioides difficile,25277,Meat/Poultry,dfrA,bcrABC,41,0,0,dfrA+bcrABC
Clostridioides difficile,25277,Meat/Poultry,dfrA,crcB,41,0,0,dfrA+crcB
Clostridioides difficile,25277,Meat/Poultry,dfrA,lmrS,41,0,0,dfrA+lmrS
Clostridioides difficile,25277,Meat/Poultry,dfrA,smr,41,0,0,dfrA+smr
Clostridioides difficile,25277,Meat/Poultry,dfrA,emrE,41,0,0,dfrA+emrE
Clostridioides difficile,25277,Meat/Poultry,mec,qac,41,0,0,mec+qac
Clostridioides difficile,25277,Meat/Poultry,mec,bcrABC,41,0,0,mec+bcrABC
Clostridioides difficile,25277,Meat/Poultry,mec,crcB,41,0,0,mec+crcB
Clostridioides difficile,25277,Meat/Poultry,mec,lmrS,41,0,0,mec+lmrS
Clostridioides difficile,25277,Meat/Poultry,mec,smr,41,0,0,mec+smr
Clostridioides difficile,25277,Meat/Poultry,mec,emrE,41,0,0,mec+emrE
Clostridioides difficile,25277,Meat/Poultry,mcr-,qac,41,0,0,mcr-+qac
Clostridioides difficile,25277,Meat/Poultry,mcr-,bcrABC,41,0,0,mcr-+bcrABC
