Genus,Source,Gene,number,total,Percent
Vibrio parahaemolyticus,Nuts,blaPER,,,
Vibrio parahaemolyticus,Plant,blaPER,,,
Vibrio parahaemolyticus,Sewage,blaPER,,,
Vibrio parahaemolyticus,Wastewater,blaPER,,,
Vibrio parahaemolyticus,Water,blaPER,0,247,0
Vibrio parahaemolyticus,Tea,blaPER,,,
Vibrio parahaemolyticus,Clinical,blaSHV,0,702,0
Vibrio parahaemolyticus,Animal,blaSHV,0,65,0
Vibrio parahaemolyticus,Animal environment,blaSHV,0,2,0
Vibrio parahaemolyticus,Animal feces,blaSHV,0,5,0
Vibrio parahaemolyticus,Farm,blaSHV,,,
Vibrio parahaemolyticus,Egg,blaSHV,,,
Vibrio parahaemolyticus,Farm sewage,blaSHV,,,
Vibrio parahaemolyticus,Fish/Seafood,blaSHV,0,1178,0
Vibrio parahaemolyticus,Food,blaSHV,0,4,0
Vibrio parahaemolyticus,Meat,blaSHV,0,5,0
Vibrio parahaemolyticus,Reptile,blaSHV,,,
Vibrio parahaemolyticus,Cider,blaSHV,,,
Vibrio parahaemolyticus,Dairy,blaSHV,,,
Vibrio parahaemolyticus,Slaughterhouse,blaSHV,0,1,0
Vibrio parahaemolyticus,Farm water,blaSHV,,,
Vibrio parahaemolyticus,Flour,blaSHV,,,
Vibrio parahaemolyticus,Fruit/vegetables,blaSHV,0,1,0
Vibrio parahaemolyticus,Seeds,blaSHV,,,
Vibrio parahaemolyticus,Spice_Herbs,blaSHV,0,2,0
Vibrio parahaemolyticus,Insect,blaSHV,,,
Vibrio parahaemolyticus,Nuts,blaSHV,,,
Vibrio parahaemolyticus,Plant,blaSHV,,,
Vibrio parahaemolyticus,Sewage,blaSHV,,,
Vibrio parahaemolyticus,Wastewater,blaSHV,,,
Vibrio parahaemolyticus,Water,blaSHV,0,247,0
Vibrio parahaemolyticus,Tea,blaSHV,,,
Vibrio parahaemolyticus,Clinical,blaTEM,3,702,0.427350427
Vibrio parahaemolyticus,Animal,blaTEM,0,65,0
Vibrio parahaemolyticus,Animal environment,blaTEM,0,2,0
Vibrio parahaemolyticus,Animal feces,blaTEM,0,5,0
Vibrio parahaemolyticus,Farm,blaTEM,,,
Vibrio parahaemolyticus,Egg,blaTEM,,,
Vibrio parahaemolyticus,Farm sewage,blaTEM,,,
Vibrio parahaemolyticus,Fish/Seafood,blaTEM,1,1178,0.084889643
Vibrio parahaemolyticus,Food,blaTEM,0,4,0
Vibrio parahaemolyticus,Meat,blaTEM,0,5,0
Vibrio parahaemolyticus,Reptile,blaTEM,,,
Vibrio parahaemolyticus,Cider,blaTEM,,,
Vibrio parahaemolyticus,Dairy,blaTEM,,,
Vibrio parahaemolyticus,Slaughterhouse,blaTEM,0,1,0
Vibrio parahaemolyticus,Farm water,blaTEM,,,
Vibrio parahaemolyticus,Flour,blaTEM,,,
Vibrio parahaemolyticus,Fruit/vegetables,blaTEM,0,1,0
Vibrio parahaemolyticus,Seeds,blaTEM,,,
Vibrio parahaemolyticus,Spice_Herbs,blaTEM,0,2,0
Vibrio parahaemolyticus,Insect,blaTEM,,,
Vibrio parahaemolyticus,Nuts,blaTEM,,,
Vibrio parahaemolyticus,Plant,blaTEM,,,
Vibrio parahaemolyticus,Sewage,blaTEM,,,
Vibrio parahaemolyticus,Wastewater,blaTEM,,,
Vibrio parahaemolyticus,Water,blaTEM,0,247,0
Vibrio parahaemolyticus,Tea,blaTEM,,,
Vibrio parahaemolyticus,Clinical,blaVIM,0,702,0
Vibrio parahaemolyticus,Animal,blaVIM,0,65,0
Vibrio parahaemolyticus,Animal environment,blaVIM,0,2,0
Vibrio parahaemolyticus,Animal feces,blaVIM,0,5,0
Vibrio parahaemolyticus,Farm,blaVIM,,,
Vibrio parahaemolyticus,Egg,blaVIM,,,
Vibrio parahaemolyticus,Farm sewage,blaVIM,,,
Vibrio parahaemolyticus,Fish/Seafood,blaVIM,0,1178,0
Vibrio parahaemolyticus,Food,blaVIM,0,4,0
Vibrio parahaemolyticus,Meat,blaVIM,0,5,0
Vibrio parahaemolyticus,Reptile,blaVIM,,,
Vibrio parahaemolyticus,Cider,blaVIM,,,
Vibrio parahaemolyticus,Dairy,blaVIM,,,
Vibrio parahaemolyticus,Slaughterhouse,blaVIM,0,1,0
Vibrio parahaemolyticus,Farm water,blaVIM,,,
Vibrio parahaemolyticus,Flour,blaVIM,,,
Vibrio parahaemolyticus,Fruit/vegetables,blaVIM,0,1,0
Vibrio parahaemolyticus,Seeds,blaVIM,,,
Vibrio parahaemolyticus,Spice_Herbs,blaVIM,0,2,0
Vibrio parahaemolyticus,Insect,blaVIM,,,
Vibrio parahaemolyticus,Nuts,blaVIM,,,
Vibrio parahaemolyticus,Plant,blaVIM,,,
Vibrio parahaemolyticus,Sewage,blaVIM,,,
Vibrio parahaemolyticus,Wastewater,blaVIM,,,
Vibrio parahaemolyticus,Water,blaVIM,0,247,0
Vibrio parahaemolyticus,Tea,blaVIM,,,
Vibrio parahaemolyticus,Clinical,catA,0,702,0
Vibrio parahaemolyticus,Animal,catA,0,65,0
Vibrio parahaemolyticus,Animal environment,catA,0,2,0
Vibrio parahaemolyticus,Animal feces,catA,0,5,0
Vibrio parahaemolyticus,Farm,catA,,,
Vibrio parahaemolyticus,Egg,catA,,,
Vibrio parahaemolyticus,Farm sewage,catA,,,
Vibrio parahaemolyticus,Fish/Seafood,catA,2,1178,0.169779287
Vibrio parahaemolyticus,Food,catA,0,4,0
Vibrio parahaemolyticus,Meat,catA,0,5,0
Vibrio parahaemolyticus,Reptile,catA,,,
Vibrio parahaemolyticus,Cider,catA,,,
Vibrio parahaemolyticus,Dairy,catA,,,
Vibrio parahaemolyticus,Slaughterhouse,catA,0,1,0
Vibrio parahaemolyticus,Farm water,catA,,,
Vibrio parahaemolyticus,Flour,catA,,,
Vibrio parahaemolyticus,Fruit/vegetables,catA,0,1,0
Vibrio parahaemolyticus,Seeds,catA,,,
Vibrio parahaemolyticus,Spice_Herbs,catA,0,2,0
Vibrio parahaemolyticus,Insect,catA,,,
Vibrio parahaemolyticus,Nuts,catA,,,
Vibrio parahaemolyticus,Plant,catA,,,
Vibrio parahaemolyticus,Sewage,catA,,,
Vibrio parahaemolyticus,Wastewater,catA,,,
Vibrio parahaemolyticus,Water,catA,1,247,0.4048583
Vibrio parahaemolyticus,Tea,catA,,,
Vibrio parahaemolyticus,Clinical,cmlA,0,702,0
Vibrio parahaemolyticus,Animal,cmlA,0,65,0
Vibrio parahaemolyticus,Animal environment,cmlA,0,2,0
Vibrio parahaemolyticus,Animal feces,cmlA,0,5,0
Vibrio parahaemolyticus,Farm,cmlA,,,
Vibrio parahaemolyticus,Egg,cmlA,,,
Vibrio parahaemolyticus,Farm sewage,cmlA,,,
Vibrio parahaemolyticus,Fish/Seafood,cmlA,0,1178,0
Vibrio parahaemolyticus,Food,cmlA,0,4,0
Vibrio parahaemolyticus,Meat,cmlA,0,5,0
Vibrio parahaemolyticus,Reptile,cmlA,,,
Vibrio parahaemolyticus,Cider,cmlA,,,
Vibrio parahaemolyticus,Dairy,cmlA,,,
Vibrio parahaemolyticus,Slaughterhouse,cmlA,0,1,0
Vibrio parahaemolyticus,Farm water,cmlA,,,
Vibrio parahaemolyticus,Flour,cmlA,,,
Vibrio parahaemolyticus,Fruit/vegetables,cmlA,0,1,0
Vibrio parahaemolyticus,Seeds,cmlA,,,
Vibrio parahaemolyticus,Spice_Herbs,cmlA,0,2,0
Vibrio parahaemolyticus,Insect,cmlA,,,
Vibrio parahaemolyticus,Nuts,cmlA,,,
Vibrio parahaemolyticus,Plant,cmlA,,,
Vibrio parahaemolyticus,Sewage,cmlA,,,
Vibrio parahaemolyticus,Wastewater,cmlA,,,
Vibrio parahaemolyticus,Water,cmlA,0,247,0
Vibrio parahaemolyticus,Tea,cmlA,,,
Vibrio parahaemolyticus,Clinical,dfrA,2,702,0.284900285
Vibrio parahaemolyticus,Animal,dfrA,0,65,0
Vibrio parahaemolyticus,Animal environment,dfrA,0,2,0
Vibrio parahaemolyticus,Animal feces,dfrA,0,5,0
Vibrio parahaemolyticus,Farm,dfrA,,,
Vibrio parahaemolyticus,Egg,dfrA,,,
Vibrio parahaemolyticus,Farm sewage,dfrA,,,
Vibrio parahaemolyticus,Fish/Seafood,dfrA,41,1178,3.480475382
Vibrio parahaemolyticus,Food,dfrA,0,4,0
Vibrio parahaemolyticus,Meat,dfrA,0,5,0
Vibrio parahaemolyticus,Reptile,dfrA,,,
Vibrio parahaemolyticus,Cider,dfrA,,,
Vibrio parahaemolyticus,Dairy,dfrA,,,
Vibrio parahaemolyticus,Slaughterhouse,dfrA,0,1,0
Vibrio parahaemolyticus,Farm water,dfrA,,,
Vibrio parahaemolyticus,Flour,dfrA,,,
Vibrio parahaemolyticus,Fruit/vegetables,dfrA,0,1,0
Vibrio parahaemolyticus,Seeds,dfrA,,,
Vibrio parahaemolyticus,Spice_Herbs,dfrA,0,2,0
Vibrio parahaemolyticus,Insect,dfrA,,,
Vibrio parahaemolyticus,Nuts,dfrA,,,
Vibrio parahaemolyticus,Plant,dfrA,,,
Vibrio parahaemolyticus,Sewage,dfrA,,,
Vibrio parahaemolyticus,Wastewater,dfrA,,,
Vibrio parahaemolyticus,Water,dfrA,2,247,0.809716599
Vibrio parahaemolyticus,Tea,dfrA,,,
Vibrio parahaemolyticus,Clinical,mcr-,0,702,0
Vibrio parahaemolyticus,Animal,mcr-,0,65,0
Vibrio parahaemolyticus,Animal environment,mcr-,0,2,0
Vibrio parahaemolyticus,Animal feces,mcr-,0,5,0
Vibrio parahaemolyticus,Farm,mcr-,,,
Vibrio parahaemolyticus,Egg,mcr-,,,
Vibrio parahaemolyticus,Farm sewage,mcr-,,,
Vibrio parahaemolyticus,Fish/Seafood,mcr-,0,1178,0
Vibrio parahaemolyticus,Food,mcr-,0,4,0
Vibrio parahaemolyticus,Meat,mcr-,0,5,0
Vibrio parahaemolyticus,Reptile,mcr-,,,
Vibrio parahaemolyticus,Cider,mcr-,,,
Vibrio parahaemolyticus,Dairy,mcr-,,,
Vibrio parahaemolyticus,Slaughterhouse,mcr-,0,1,0
Vibrio parahaemolyticus,Farm water,mcr-,,,
Vibrio parahaemolyticus,Flour,mcr-,,,
Vibrio parahaemolyticus,Fruit/vegetables,mcr-,0,1,0
Vibrio parahaemolyticus,Seeds,mcr-,,,
Vibrio parahaemolyticus,Spice_Herbs,mcr-,0,2,0
Vibrio parahaemolyticus,Insect,mcr-,,,
Vibrio parahaemolyticus,Nuts,mcr-,,,
Vibrio parahaemolyticus,Plant,mcr-,,,
Vibrio parahaemolyticus,Sewage,mcr-,,,
Vibrio parahaemolyticus,Wastewater,mcr-,,,
Vibrio parahaemolyticus,Water,mcr-,1,247,0.4048583
Vibrio parahaemolyticus,Tea,mcr-,,,
Vibrio parahaemolyticus,Clinical,mcr-1,0,702,0
Vibrio parahaemolyticus,Animal,mcr-1,0,65,0
Vibrio parahaemolyticus,Animal environment,mcr-1,0,2,0
Vibrio parahaemolyticus,Animal feces,mcr-1,0,5,0
Vibrio parahaemolyticus,Farm,mcr-1,,,
Vibrio parahaemolyticus,Egg,mcr-1,,,
Vibrio parahaemolyticus,Farm sewage,mcr-1,,,
Vibrio parahaemolyticus,Fish/Seafood,mcr-1,0,1178,0
Vibrio parahaemolyticus,Food,mcr-1,0,4,0
Vibrio parahaemolyticus,Meat,mcr-1,0,5,0
Vibrio parahaemolyticus,Reptile,mcr-1,,,
Vibrio parahaemolyticus,Cider,mcr-1,,,
Vibrio parahaemolyticus,Dairy,mcr-1,,,
Vibrio parahaemolyticus,Slaughterhouse,mcr-1,0,1,0
Vibrio parahaemolyticus,Farm water,mcr-1,,,
Vibrio parahaemolyticus,Flour,mcr-1,,,
Vibrio parahaemolyticus,Fruit/vegetables,mcr-1,0,1,0
Vibrio parahaemolyticus,Seeds,mcr-1,,,
Vibrio parahaemolyticus,Spice_Herbs,mcr-1,0,2,0
Vibrio parahaemolyticus,Insect,mcr-1,,,
Vibrio parahaemolyticus,Nuts,mcr-1,,,
Vibrio parahaemolyticus,Plant,mcr-1,,,
Vibrio parahaemolyticus,Sewage,mcr-1,,,
Vibrio parahaemolyticus,Wastewater,mcr-1,,,
Vibrio parahaemolyticus,Water,mcr-1,1,247,0.4048583
Vibrio parahaemolyticus,Tea,mcr-1,,,
Vibrio parahaemolyticus,Clinical,mcr-9,0,702,0
Vibrio parahaemolyticus,Animal,mcr-9,0,65,0
Vibrio parahaemolyticus,Animal environment,mcr-9,0,2,0
Vibrio parahaemolyticus,Animal feces,mcr-9,0,5,0
Vibrio parahaemolyticus,Farm,mcr-9,,,
Vibrio parahaemolyticus,Egg,mcr-9,,,
Vibrio parahaemolyticus,Farm sewage,mcr-9,,,
Vibrio parahaemolyticus,Fish/Seafood,mcr-9,0,1178,0
Vibrio parahaemolyticus,Food,mcr-9,0,4,0
Vibrio parahaemolyticus,Meat,mcr-9,0,5,0
Vibrio parahaemolyticus,Reptile,mcr-9,,,
Vibrio parahaemolyticus,Cider,mcr-9,,,
Vibrio parahaemolyticus,Dairy,mcr-9,,,
Vibrio parahaemolyticus,Slaughterhouse,mcr-9,0,1,0
Vibrio parahaemolyticus,Farm water,mcr-9,,,
Vibrio parahaemolyticus,Flour,mcr-9,,,
Vibrio parahaemolyticus,Fruit/vegetables,mcr-9,0,1,0
Vibrio parahaemolyticus,Seeds,mcr-9,,,
Vibrio parahaemolyticus,Spice_Herbs,mcr-9,0,2,0
Vibrio parahaemolyticus,Insect,mcr-9,,,
Vibrio parahaemolyticus,Nuts,mcr-9,,,
Vibrio parahaemolyticus,Plant,mcr-9,,,
Vibrio parahaemolyticus,Sewage,mcr-9,,,
Vibrio parahaemolyticus,Wastewater,mcr-9,,,
Vibrio parahaemolyticus,Water,mcr-9,0,247,0
Vibrio parahaemolyticus,Tea,mcr-9,,,
Vibrio parahaemolyticus,Clinical,qnrS,10,702,1.424501425
Vibrio parahaemolyticus,Animal,qnrS,8,65,12.30769231
Vibrio parahaemolyticus,Animal environment,qnrS,0,2,0
Vibrio parahaemolyticus,Animal feces,qnrS,0,5,0
Vibrio parahaemolyticus,Farm,qnrS,,,
Vibrio parahaemolyticus,Egg,qnrS,,,
Vibrio parahaemolyticus,Farm sewage,qnrS,,,
Vibrio parahaemolyticus,Fish/Seafood,qnrS,12,1178,1.018675722
Vibrio parahaemolyticus,Food,qnrS,0,4,0
Vibrio parahaemolyticus,Meat,qnrS,0,5,0
Vibrio parahaemolyticus,Reptile,qnrS,,,
Vibrio parahaemolyticus,Cider,qnrS,,,
Vibrio parahaemolyticus,Dairy,qnrS,,,
Vibrio parahaemolyticus,Slaughterhouse,qnrS,0,1,0
Vibrio parahaemolyticus,Farm water,qnrS,,,
Vibrio parahaemolyticus,Flour,qnrS,,,
Vibrio parahaemolyticus,Fruit/vegetables,qnrS,0,1,0
Vibrio parahaemolyticus,Seeds,qnrS,,,
Vibrio parahaemolyticus,Spice_Herbs,qnrS,0,2,0
Vibrio parahaemolyticus,Insect,qnrS,,,
Vibrio parahaemolyticus,Nuts,qnrS,,,
Vibrio parahaemolyticus,Plant,qnrS,,,
Vibrio parahaemolyticus,Sewage,qnrS,,,
Vibrio parahaemolyticus,Wastewater,qnrS,,,
Vibrio parahaemolyticus,Water,qnrS,1,247,0.4048583
Vibrio parahaemolyticus,Tea,qnrS,,,
Vibrio parahaemolyticus,Clinical,sul,0,702,0
Vibrio parahaemolyticus,Animal,sul,0,65,0
Vibrio parahaemolyticus,Animal environment,sul,0,2,0
Vibrio parahaemolyticus,Animal feces,sul,0,5,0
Vibrio parahaemolyticus,Farm,sul,,,
Vibrio parahaemolyticus,Egg,sul,,,
Vibrio parahaemolyticus,Farm sewage,sul,,,
Vibrio parahaemolyticus,Fish/Seafood,sul,45,1178,3.820033956
Vibrio parahaemolyticus,Food,sul,0,4,0
Vibrio parahaemolyticus,Meat,sul,0,5,0
Vibrio parahaemolyticus,Reptile,sul,,,
Vibrio parahaemolyticus,Cider,sul,,,
Vibrio parahaemolyticus,Dairy,sul,,,
Vibrio parahaemolyticus,Slaughterhouse,sul,0,1,0
Vibrio parahaemolyticus,Farm water,sul,,,
Vibrio parahaemolyticus,Flour,sul,,,
Vibrio parahaemolyticus,Fruit/vegetables,sul,0,1,0
Vibrio parahaemolyticus,Seeds,sul,,,
Vibrio parahaemolyticus,Spice_Herbs,sul,0,2,0
Vibrio parahaemolyticus,Insect,sul,,,
Vibrio parahaemolyticus,Nuts,sul,,,
Vibrio parahaemolyticus,Plant,sul,,,
Vibrio parahaemolyticus,Sewage,sul,,,
Vibrio parahaemolyticus,Wastewater,sul,,,
Vibrio parahaemolyticus,Water,sul,2,247,0.809716599
Vibrio parahaemolyticus,Tea,sul,,,
Vibrio parahaemolyticus,Clinical,tet,702,702,100
Vibrio parahaemolyticus,Animal,tet,65,65,100
Vibrio parahaemolyticus,Animal environment,tet,2,2,100
Vibrio parahaemolyticus,Animal feces,tet,5,5,100
Vibrio parahaemolyticus,Farm,tet,,,
Vibrio parahaemolyticus,Egg,tet,,,
Vibrio parahaemolyticus,Farm sewage,tet,,,
Vibrio parahaemolyticus,Fish/Seafood,tet,1171,1178,99.4057725
Vibrio parahaemolyticus,Food,tet,4,4,100
Vibrio parahaemolyticus,Meat,tet,5,5,100
Vibrio parahaemolyticus,Reptile,tet,,,
Vibrio parahaemolyticus,Cider,tet,,,
Vibrio parahaemolyticus,Dairy,tet,,,
Vibrio parahaemolyticus,Slaughterhouse,tet,1,1,100
Vibrio parahaemolyticus,Farm water,tet,,,
Vibrio parahaemolyticus,Flour,tet,,,
Vibrio parahaemolyticus,Fruit/vegetables,tet,1,1,100
Vibrio parahaemolyticus,Seeds,tet,,,
Vibrio parahaemolyticus,Spice_Herbs,tet,2,2,100
Vibrio parahaemolyticus,Insect,tet,,,
Vibrio parahaemolyticus,Nuts,tet,,,
Vibrio parahaemolyticus,Plant,tet,,,
Vibrio parahaemolyticus,Sewage,tet,,,
Vibrio parahaemolyticus,Wastewater,tet,,,
Vibrio parahaemolyticus,Water,tet,241,247,97.5708502
Vibrio parahaemolyticus,Tea,tet,,,
Vibrio parahaemolyticus,Clinical,van,0,702,0
Vibrio parahaemolyticus,Animal,van,0,65,0
Vibrio parahaemolyticus,Animal environment,van,0,2,0
Vibrio parahaemolyticus,Animal feces,van,0,5,0
Vibrio parahaemolyticus,Farm,van,,,
Vibrio parahaemolyticus,Egg,van,,,
Vibrio parahaemolyticus,Farm sewage,van,,,
Vibrio parahaemolyticus,Fish/Seafood,van,0,1178,0
Vibrio parahaemolyticus,Food,van,0,4,0
Vibrio parahaemolyticus,Meat,van,0,5,0
Vibrio parahaemolyticus,Reptile,van,,,
Vibrio parahaemolyticus,Cider,van,,,
Vibrio parahaemolyticus,Dairy,van,,,
Vibrio parahaemolyticus,Slaughterhouse,van,0,1,0
Vibrio parahaemolyticus,Farm water,van,,,
Vibrio parahaemolyticus,Flour,van,,,
Vibrio parahaemolyticus,Fruit/vegetables,van,0,1,0
Vibrio parahaemolyticus,Seeds,van,,,
Vibrio parahaemolyticus,Spice_Herbs,van,0,2,0
Vibrio parahaemolyticus,Insect,van,,,
Vibrio parahaemolyticus,Nuts,van,,,
Vibrio parahaemolyticus,Plant,van,,,
Vibrio parahaemolyticus,Sewage,van,,,
Vibrio parahaemolyticus,Wastewater,van,,,
Vibrio parahaemolyticus,Water,van,0,247,0
Vibrio parahaemolyticus,Tea,van,,,
Vibrio parahaemolyticus,Clinical,gyrA,,,
Vibrio parahaemolyticus,Animal,gyrA,,,
Vibrio parahaemolyticus,Animal environment,gyrA,,,
Vibrio parahaemolyticus,Animal feces,gyrA,,,
Vibrio parahaemolyticus,Farm,gyrA,,,
Vibrio parahaemolyticus,Egg,gyrA,,,
Vibrio parahaemolyticus,Farm sewage,gyrA,,,
Vibrio parahaemolyticus,Fish/Seafood,gyrA,,,
Vibrio parahaemolyticus,Food,gyrA,,,
Vibrio parahaemolyticus,Meat,gyrA,,,
Vibrio parahaemolyticus,Reptile,gyrA,,,
Vibrio parahaemolyticus,Cider,gyrA,,,
Vibrio parahaemolyticus,Dairy,gyrA,,,
Vibrio parahaemolyticus,Slaughterhouse,gyrA,,,
Vibrio parahaemolyticus,Farm water,gyrA,,,
Vibrio parahaemolyticus,Flour,gyrA,,,
Vibrio parahaemolyticus,Fruit/vegetables,gyrA,,,
Vibrio parahaemolyticus,Seeds,gyrA,,,
Vibrio parahaemolyticus,Spice_Herbs,gyrA,,,
Vibrio parahaemolyticus,Insect,gyrA,,,
Vibrio parahaemolyticus,Nuts,gyrA,,,
Vibrio parahaemolyticus,Plant,gyrA,,,
Vibrio parahaemolyticus,Sewage,gyrA,,,
Vibrio parahaemolyticus,Wastewater,gyrA,,,
Vibrio parahaemolyticus,Water,gyrA,,,
Vibrio parahaemolyticus,Tea,gyrA,,,
Vibrio parahaemolyticus,Clinical,parC,,,
Vibrio parahaemolyticus,Animal,parC,,,
Vibrio parahaemolyticus,Animal environment,parC,,,
Vibrio parahaemolyticus,Animal feces,parC,,,
Vibrio parahaemolyticus,Farm,parC,,,
Vibrio parahaemolyticus,Egg,parC,,,
Vibrio parahaemolyticus,Farm sewage,parC,,,
Vibrio parahaemolyticus,Fish/Seafood,parC,,,
Vibrio parahaemolyticus,Food,parC,,,
Vibrio parahaemolyticus,Meat,parC,,,
Vibrio parahaemolyticus,Reptile,parC,,,
Vibrio parahaemolyticus,Cider,parC,,,
Vibrio parahaemolyticus,Dairy,parC,,,
Vibrio parahaemolyticus,Slaughterhouse,parC,,,
Vibrio parahaemolyticus,Farm water,parC,,,
Vibrio parahaemolyticus,Flour,parC,,,
Vibrio parahaemolyticus,Fruit/vegetables,parC,,,
Vibrio parahaemolyticus,Seeds,parC,,,
Vibrio parahaemolyticus,Spice_Herbs,parC,,,
Vibrio parahaemolyticus,Insect,parC,,,
Vibrio parahaemolyticus,Nuts,parC,,,
Vibrio parahaemolyticus,Plant,parC,,,
Vibrio parahaemolyticus,Sewage,parC,,,
Vibrio parahaemolyticus,Wastewater,parC,,,
Vibrio parahaemolyticus,Water,parC,,,
Vibrio parahaemolyticus,Tea,parC,,,
Vibrio parahaemolyticus,Clinical,parE,,,
Vibrio parahaemolyticus,Animal,parE,,,
Vibrio parahaemolyticus,Animal environment,parE,,,
Vibrio parahaemolyticus,Animal feces,parE,,,
Vibrio parahaemolyticus,Farm,parE,,,
Vibrio parahaemolyticus,Egg,parE,,,
Vibrio parahaemolyticus,Farm sewage,parE,,,
Vibrio parahaemolyticus,Fish/Seafood,parE,,,
Vibrio parahaemolyticus,Food,parE,,,
Vibrio parahaemolyticus,Meat,parE,,,
Vibrio parahaemolyticus,Reptile,parE,,,
Vibrio parahaemolyticus,Cider,parE,,,
Vibrio parahaemolyticus,Dairy,parE,,,
Vibrio parahaemolyticus,Slaughterhouse,parE,,,
Vibrio parahaemolyticus,Farm water,parE,,,
Vibrio parahaemolyticus,Flour,parE,,,
Vibrio parahaemolyticus,Fruit/vegetables,parE,,,
Vibrio parahaemolyticus,Seeds,parE,,,
Vibrio parahaemolyticus,Spice_Herbs,parE,,,
Vibrio parahaemolyticus,Insect,parE,,,
Vibrio parahaemolyticus,Nuts,parE,,,
Vibrio parahaemolyticus,Plant,parE,,,
Vibrio parahaemolyticus,Sewage,parE,,,
Vibrio parahaemolyticus,Wastewater,parE,,,
Vibrio parahaemolyticus,Water,parE,,,
Vibrio parahaemolyticus,Tea,parE,,,
Vibrio vulnificus,Clinical,aac(3),0,68,0
Vibrio vulnificus,Animal,aac(3),0,1,0
Vibrio vulnificus,Animal environment,aac(3),0,1,0
Vibrio vulnificus,Animal feces,aac(3),,,
Vibrio vulnificus,Farm,aac(3),,,
Vibrio vulnificus,Egg,aac(3),,,
Vibrio vulnificus,Farm sewage,aac(3),,,
Vibrio vulnificus,Fish/Seafood,aac(3),0,132,0
Vibrio vulnificus,Food,aac(3),,,
Vibrio vulnificus,Meat,aac(3),0,27,0
Vibrio vulnificus,Reptile,aac(3),,,
Vibrio vulnificus,Cider,aac(3),,,
Vibrio vulnificus,Dairy,aac(3),,,
Vibrio vulnificus,Slaughterhouse,aac(3),,,
Vibrio vulnificus,Farm water,aac(3),0,7,0
Vibrio vulnificus,Flour,aac(3),,,
Vibrio vulnificus,Fruit/vegetables,aac(3),,,
Vibrio vulnificus,Seeds,aac(3),,,
Vibrio vulnificus,Spice_Herbs,aac(3),,,
Vibrio vulnificus,Insect,aac(3),,,
Vibrio vulnificus,Nuts,aac(3),,,
Vibrio vulnificus,Plant,aac(3),,,
Vibrio vulnificus,Sewage,aac(3),,,
Vibrio vulnificus,Wastewater,aac(3),,,
Vibrio vulnificus,Water,aac(3),0,70,0
Vibrio vulnificus,Tea,aac(3),,,
Vibrio vulnificus,Clinical,'aac(6'')-Ib-cr',0,68,0
Vibrio vulnificus,Animal,'aac(6'')-Ib-cr',0,1,0
Vibrio vulnificus,Animal environment,'aac(6'')-Ib-cr',0,1,0
Vibrio vulnificus,Animal feces,'aac(6'')-Ib-cr',,,
Vibrio vulnificus,Farm,'aac(6'')-Ib-cr',,,
Vibrio vulnificus,Egg,'aac(6'')-Ib-cr',,,
Vibrio vulnificus,Farm sewage,'aac(6'')-Ib-cr',,,
Vibrio vulnificus,Fish/Seafood,'aac(6'')-Ib-cr',0,132,0
Vibrio vulnificus,Food,'aac(6'')-Ib-cr',,,
Vibrio vulnificus,Meat,'aac(6'')-Ib-cr',0,27,0
Vibrio vulnificus,Reptile,'aac(6'')-Ib-cr',,,
Vibrio vulnificus,Cider,'aac(6'')-Ib-cr',,,
Vibrio vulnificus,Dairy,'aac(6'')-Ib-cr',,,
Vibrio vulnificus,Slaughterhouse,'aac(6'')-Ib-cr',,,
Vibrio vulnificus,Farm water,'aac(6'')-Ib-cr',0,7,0
Vibrio vulnificus,Flour,'aac(6'')-Ib-cr',,,
Vibrio vulnificus,Fruit/vegetables,'aac(6'')-Ib-cr',,,
Vibrio vulnificus,Seeds,'aac(6'')-Ib-cr',,,
Vibrio vulnificus,Spice_Herbs,'aac(6'')-Ib-cr',,,
Vibrio vulnificus,Insect,'aac(6'')-Ib-cr',,,
Vibrio vulnificus,Nuts,'aac(6'')-Ib-cr',,,
Vibrio vulnificus,Plant,'aac(6'')-Ib-cr',,,
Vibrio vulnificus,Sewage,'aac(6'')-Ib-cr',,,
Vibrio vulnificus,Wastewater,'aac(6'')-Ib-cr',,,
Vibrio vulnificus,Water,'aac(6'')-Ib-cr',0,70,0
Vibrio vulnificus,Tea,'aac(6'')-Ib-cr',,,
Vibrio vulnificus,Clinical,aadA,0,68,0
Vibrio vulnificus,Animal,aadA,1,1,100
Vibrio vulnificus,Animal environment,aadA,0,1,0
Vibrio vulnificus,Animal feces,aadA,,,
Vibrio vulnificus,Farm,aadA,,,
Vibrio vulnificus,Egg,aadA,,,
Vibrio vulnificus,Farm sewage,aadA,,,
Vibrio vulnificus,Fish/Seafood,aadA,0,132,0
Vibrio vulnificus,Food,aadA,,,
Vibrio vulnificus,Meat,aadA,0,27,0
Vibrio vulnificus,Reptile,aadA,,,
Vibrio vulnificus,Cider,aadA,,,
Vibrio vulnificus,Dairy,aadA,,,
Vibrio vulnificus,Slaughterhouse,aadA,,,
Vibrio vulnificus,Farm water,aadA,0,7,0
Vibrio vulnificus,Flour,aadA,,,
Vibrio vulnificus,Fruit/vegetables,aadA,,,
Vibrio vulnificus,Seeds,aadA,,,
Vibrio vulnificus,Spice_Herbs,aadA,,,
Vibrio vulnificus,Insect,aadA,,,
Vibrio vulnificus,Nuts,aadA,,,
Vibrio vulnificus,Plant,aadA,,,
Vibrio vulnificus,Sewage,aadA,,,
