Genus,Source,Gene,number,total,Percent
Aeromonas,Plant,qacB,,,
Aeromonas,Sewage,qacB,0,2,0
Aeromonas,Wastewater,qacB,,,
Aeromonas,Water,qacB,0,9,0
Aeromonas,Tea,qacB,,,
Aeromonas,Clinical,qacF,0,35,0
Aeromonas,Animal,qacF,0,2,0
Aeromonas,Animal environment,qacF,0,1,0
Aeromonas,Animal feces,qacF,0,1,0
Aeromonas,Farm,qacF,,,
Aeromonas,Egg,qacF,,,
Aeromonas,Farm sewage,qacF,,,
Aeromonas,Fish/Seafood,qacF,0,16,0
Aeromonas,Food,qacF,0,1,0
Aeromonas,Meat,qacF,0,5,0
Aeromonas,Reptile,qacF,1,1,100
Aeromonas,Cider,qacF,,,
Aeromonas,Dairy,qacF,,,
Aeromonas,Slaughterhouse,qacF,,,
Aeromonas,Farm water,qacF,,,
Aeromonas,Flour,qacF,,,
Aeromonas,Fruit/vegetables,qacF,,,
Aeromonas,Seeds,qacF,,,
Aeromonas,Spice_Herbs,qacF,,,
Aeromonas,Insect,qacF,,,
Aeromonas,Nuts,qacF,,,
Aeromonas,Plant,qacF,,,
Aeromonas,Sewage,qacF,0,2,0
Aeromonas,Wastewater,qacF,,,
Aeromonas,Water,qacF,0,9,0
Aeromonas,Tea,qacF,,,
Aeromonas,Clinical,qacG,0,35,0
Aeromonas,Animal,qacG,0,2,0
Aeromonas,Animal environment,qacG,0,1,0
Aeromonas,Animal feces,qacG,0,1,0
Aeromonas,Farm,qacG,,,
Aeromonas,Egg,qacG,,,
Aeromonas,Farm sewage,qacG,,,
Aeromonas,Fish/Seafood,qacG,0,16,0
Aeromonas,Food,qacG,0,1,0
Aeromonas,Meat,qacG,0,5,0
Aeromonas,Reptile,qacG,0,1,0
Aeromonas,Cider,qacG,,,
Aeromonas,Dairy,qacG,,,
Aeromonas,Slaughterhouse,qacG,,,
Aeromonas,Farm water,qacG,,,
Aeromonas,Flour,qacG,,,
Aeromonas,Fruit/vegetables,qacG,,,
Aeromonas,Seeds,qacG,,,
Aeromonas,Spice_Herbs,qacG,,,
Aeromonas,Insect,qacG,,,
Aeromonas,Nuts,qacG,,,
Aeromonas,Plant,qacG,,,
Aeromonas,Sewage,qacG,0,2,0
Aeromonas,Wastewater,qacG,,,
Aeromonas,Water,qacG,0,9,0
Aeromonas,Tea,qacG,,,
Aeromonas,Clinical,qacH,0,35,0
Aeromonas,Animal,qacH,0,2,0
Aeromonas,Animal environment,qacH,0,1,0
Aeromonas,Animal feces,qacH,0,1,0
Aeromonas,Farm,qacH,,,
Aeromonas,Egg,qacH,,,
Aeromonas,Farm sewage,qacH,,,
Aeromonas,Fish/Seafood,qacH,0,16,0
Aeromonas,Food,qacH,0,1,0
Aeromonas,Meat,qacH,0,5,0
Aeromonas,Reptile,qacH,0,1,0
Aeromonas,Cider,qacH,,,
Aeromonas,Dairy,qacH,,,
Aeromonas,Slaughterhouse,qacH,,,
Aeromonas,Farm water,qacH,,,
Aeromonas,Flour,qacH,,,
Aeromonas,Fruit/vegetables,qacH,,,
Aeromonas,Seeds,qacH,,,
Aeromonas,Spice_Herbs,qacH,,,
Aeromonas,Insect,qacH,,,
Aeromonas,Nuts,qacH,,,
Aeromonas,Plant,qacH,,,
Aeromonas,Sewage,qacH,0,2,0
Aeromonas,Wastewater,qacH,,,
Aeromonas,Water,qacH,0,9,0
Aeromonas,Tea,qacH,,,
Aeromonas,Clinical,qacJ,0,35,0
Aeromonas,Animal,qacJ,0,2,0
Aeromonas,Animal environment,qacJ,0,1,0
Aeromonas,Animal feces,qacJ,0,1,0
Aeromonas,Farm,qacJ,,,
Aeromonas,Egg,qacJ,,,
Aeromonas,Farm sewage,qacJ,,,
Aeromonas,Fish/Seafood,qacJ,0,16,0
Aeromonas,Food,qacJ,0,1,0
Aeromonas,Meat,qacJ,0,5,0
Aeromonas,Reptile,qacJ,0,1,0
Aeromonas,Cider,qacJ,,,
Aeromonas,Dairy,qacJ,,,
Aeromonas,Slaughterhouse,qacJ,,,
Aeromonas,Farm water,qacJ,,,
Aeromonas,Flour,qacJ,,,
Aeromonas,Fruit/vegetables,qacJ,,,
Aeromonas,Seeds,qacJ,,,
Aeromonas,Spice_Herbs,qacJ,,,
Aeromonas,Insect,qacJ,,,
Aeromonas,Nuts,qacJ,,,
Aeromonas,Plant,qacJ,,,
Aeromonas,Sewage,qacJ,0,2,0
Aeromonas,Wastewater,qacJ,,,
Aeromonas,Water,qacJ,0,9,0
Aeromonas,Tea,qacJ,,,
Aeromonas,Clinical,qacK,0,35,0
Aeromonas,Animal,qacK,0,2,0
Aeromonas,Animal environment,qacK,0,1,0
Aeromonas,Animal feces,qacK,0,1,0
Aeromonas,Farm,qacK,,,
Aeromonas,Egg,qacK,,,
Aeromonas,Farm sewage,qacK,,,
Aeromonas,Fish/Seafood,qacK,0,16,0
Aeromonas,Food,qacK,0,1,0
Aeromonas,Meat,qacK,0,5,0
Aeromonas,Reptile,qacK,0,1,0
Aeromonas,Cider,qacK,,,
Aeromonas,Dairy,qacK,,,
Aeromonas,Slaughterhouse,qacK,,,
Aeromonas,Farm water,qacK,,,
Aeromonas,Flour,qacK,,,
Aeromonas,Fruit/vegetables,qacK,,,
Aeromonas,Seeds,qacK,,,
Aeromonas,Spice_Herbs,qacK,,,
Aeromonas,Insect,qacK,,,
Aeromonas,Nuts,qacK,,,
Aeromonas,Plant,qacK,,,
Aeromonas,Sewage,qacK,1,2,50
Aeromonas,Wastewater,qacK,,,
Aeromonas,Water,qacK,0,9,0
Aeromonas,Tea,qacK,,,
Aeromonas,Clinical,qacL,1,35,2.857142857
Aeromonas,Animal,qacL,0,2,0
Aeromonas,Animal environment,qacL,0,1,0
Aeromonas,Animal feces,qacL,0,1,0
Aeromonas,Farm,qacL,,,
Aeromonas,Egg,qacL,,,
Aeromonas,Farm sewage,qacL,,,
Aeromonas,Fish/Seafood,qacL,0,16,0
Aeromonas,Food,qacL,0,1,0
Aeromonas,Meat,qacL,0,5,0
Aeromonas,Reptile,qacL,0,1,0
Aeromonas,Cider,qacL,,,
Aeromonas,Dairy,qacL,,,
Aeromonas,Slaughterhouse,qacL,,,
Aeromonas,Farm water,qacL,,,
Aeromonas,Flour,qacL,,,
Aeromonas,Fruit/vegetables,qacL,,,
Aeromonas,Seeds,qacL,,,
Aeromonas,Spice_Herbs,qacL,,,
Aeromonas,Insect,qacL,,,
Aeromonas,Nuts,qacL,,,
Aeromonas,Plant,qacL,,,
Aeromonas,Sewage,qacL,0,2,0
Aeromonas,Wastewater,qacL,,,
Aeromonas,Water,qacL,0,9,0
Aeromonas,Tea,qacL,,,
Aeromonas,Clinical,qacM,0,35,0
Aeromonas,Animal,qacM,0,2,0
Aeromonas,Animal environment,qacM,0,1,0
Aeromonas,Animal feces,qacM,0,1,0
Aeromonas,Farm,qacM,,,
Aeromonas,Egg,qacM,,,
Aeromonas,Farm sewage,qacM,,,
Aeromonas,Fish/Seafood,qacM,0,16,0
Aeromonas,Food,qacM,0,1,0
Aeromonas,Meat,qacM,0,5,0
Aeromonas,Reptile,qacM,0,1,0
Aeromonas,Cider,qacM,,,
Aeromonas,Dairy,qacM,,,
Aeromonas,Slaughterhouse,qacM,,,
Aeromonas,Farm water,qacM,,,
Aeromonas,Flour,qacM,,,
Aeromonas,Fruit/vegetables,qacM,,,
Aeromonas,Seeds,qacM,,,
Aeromonas,Spice_Herbs,qacM,,,
Aeromonas,Insect,qacM,,,
Aeromonas,Nuts,qacM,,,
Aeromonas,Plant,qacM,,,
Aeromonas,Sewage,qacM,0,2,0
Aeromonas,Wastewater,qacM,,,
Aeromonas,Water,qacM,0,9,0
Aeromonas,Tea,qacM,,,
Aeromonas,Clinical,sugE,0,35,0
Aeromonas,Animal,sugE,0,2,0
Aeromonas,Animal environment,sugE,0,1,0
Aeromonas,Animal feces,sugE,0,1,0
Aeromonas,Farm,sugE,,,
Aeromonas,Egg,sugE,,,
Aeromonas,Farm sewage,sugE,,,
Aeromonas,Fish/Seafood,sugE,0,16,0
Aeromonas,Food,sugE,0,1,0
Aeromonas,Meat,sugE,0,5,0
Aeromonas,Reptile,sugE,0,1,0
Aeromonas,Cider,sugE,,,
Aeromonas,Dairy,sugE,,,
Aeromonas,Slaughterhouse,sugE,,,
Aeromonas,Farm water,sugE,,,
Aeromonas,Flour,sugE,,,
Aeromonas,Fruit/vegetables,sugE,,,
Aeromonas,Seeds,sugE,,,
Aeromonas,Spice_Herbs,sugE,,,
Aeromonas,Insect,sugE,,,
Aeromonas,Nuts,sugE,,,
Aeromonas,Plant,sugE,,,
Aeromonas,Sewage,sugE,0,2,0
Aeromonas,Wastewater,sugE,,,
Aeromonas,Water,sugE,0,9,0
Aeromonas,Tea,sugE,,,
Aeromonas,Clinical,bcrABC,0,35,0
Aeromonas,Animal,bcrABC,0,2,0
Aeromonas,Animal environment,bcrABC,0,1,0
Aeromonas,Animal feces,bcrABC,0,1,0
Aeromonas,Farm,bcrABC,,,
Aeromonas,Egg,bcrABC,,,
Aeromonas,Farm sewage,bcrABC,,,
Aeromonas,Fish/Seafood,bcrABC,0,16,0
Aeromonas,Food,bcrABC,0,1,0
Aeromonas,Meat,bcrABC,0,5,0
Aeromonas,Reptile,bcrABC,0,1,0
Aeromonas,Cider,bcrABC,,,
Aeromonas,Dairy,bcrABC,,,
Aeromonas,Slaughterhouse,bcrABC,,,
Aeromonas,Farm water,bcrABC,,,
Aeromonas,Flour,bcrABC,,,
Aeromonas,Fruit/vegetables,bcrABC,,,
Aeromonas,Seeds,bcrABC,,,
Aeromonas,Spice_Herbs,bcrABC,,,
Aeromonas,Insect,bcrABC,,,
Aeromonas,Nuts,bcrABC,,,
Aeromonas,Plant,bcrABC,,,
Aeromonas,Sewage,bcrABC,0,2,0
Aeromonas,Wastewater,bcrABC,,,
Aeromonas,Water,bcrABC,0,9,0
Aeromonas,Tea,bcrABC,,,
Aeromonas,Clinical,crcB,0,35,0
Aeromonas,Animal,crcB,0,2,0
Aeromonas,Animal environment,crcB,0,1,0
Aeromonas,Animal feces,crcB,0,1,0
Aeromonas,Farm,crcB,,,
Aeromonas,Egg,crcB,,,
Aeromonas,Farm sewage,crcB,,,
Aeromonas,Fish/Seafood,crcB,0,16,0
Aeromonas,Food,crcB,0,1,0
Aeromonas,Meat,crcB,0,5,0
Aeromonas,Reptile,crcB,0,1,0
Aeromonas,Cider,crcB,,,
Aeromonas,Dairy,crcB,,,
Aeromonas,Slaughterhouse,crcB,,,
Aeromonas,Farm water,crcB,,,
Aeromonas,Flour,crcB,,,
Aeromonas,Fruit/vegetables,crcB,,,
Aeromonas,Seeds,crcB,,,
Aeromonas,Spice_Herbs,crcB,,,
Aeromonas,Insect,crcB,,,
Aeromonas,Nuts,crcB,,,
Aeromonas,Plant,crcB,,,
Aeromonas,Sewage,crcB,0,2,0
Aeromonas,Wastewater,crcB,,,
Aeromonas,Water,crcB,0,9,0
Aeromonas,Tea,crcB,,,
Aeromonas,Clinical,srp,0,35,0
Aeromonas,Animal,srp,0,2,0
Aeromonas,Animal environment,srp,0,1,0
Aeromonas,Animal feces,srp,0,1,0
Aeromonas,Farm,srp,,,
Aeromonas,Egg,srp,,,
Aeromonas,Farm sewage,srp,,,
Aeromonas,Fish/Seafood,srp,0,16,0
Aeromonas,Food,srp,0,1,0
Aeromonas,Meat,srp,0,5,0
Aeromonas,Reptile,srp,0,1,0
Aeromonas,Cider,srp,,,
Aeromonas,Dairy,srp,,,
Aeromonas,Slaughterhouse,srp,,,
Aeromonas,Farm water,srp,,,
Aeromonas,Flour,srp,,,
Aeromonas,Fruit/vegetables,srp,,,
Aeromonas,Seeds,srp,,,
Aeromonas,Spice_Herbs,srp,,,
Aeromonas,Insect,srp,,,
Aeromonas,Nuts,srp,,,
Aeromonas,Plant,srp,,,
Aeromonas,Sewage,srp,0,2,0
Aeromonas,Wastewater,srp,,,
Aeromonas,Water,srp,0,9,0
Aeromonas,Tea,srp,,,
Aeromonas,Clinical,smd,0,35,0
Aeromonas,Animal,smd,0,2,0
Aeromonas,Animal environment,smd,0,1,0
Aeromonas,Animal feces,smd,0,1,0
Aeromonas,Farm,smd,,,
Aeromonas,Egg,smd,,,
Aeromonas,Farm sewage,smd,,,
Aeromonas,Fish/Seafood,smd,0,16,0
Aeromonas,Food,smd,0,1,0
Aeromonas,Meat,smd,0,5,0
Aeromonas,Reptile,smd,0,1,0
Aeromonas,Cider,smd,,,
Aeromonas,Dairy,smd,,,
Aeromonas,Slaughterhouse,smd,,,
Aeromonas,Farm water,smd,,,
Aeromonas,Flour,smd,,,
Aeromonas,Fruit/vegetables,smd,,,
Aeromonas,Seeds,smd,,,
Aeromonas,Spice_Herbs,smd,,,
Aeromonas,Insect,smd,,,
Aeromonas,Nuts,smd,,,
Aeromonas,Plant,smd,,,
Aeromonas,Sewage,smd,0,2,0
Aeromonas,Wastewater,smd,,,
Aeromonas,Water,smd,0,9,0
Aeromonas,Tea,smd,,,
Aeromonas,Clinical,sde,0,35,0
Aeromonas,Animal,sde,0,2,0
Aeromonas,Animal environment,sde,0,1,0
Aeromonas,Animal feces,sde,0,1,0
Aeromonas,Farm,sde,,,
Aeromonas,Egg,sde,,,
Aeromonas,Farm sewage,sde,,,
Aeromonas,Fish/Seafood,sde,0,16,0
Aeromonas,Food,sde,0,1,0
Aeromonas,Meat,sde,0,5,0
Aeromonas,Reptile,sde,0,1,0
Aeromonas,Cider,sde,,,
Aeromonas,Dairy,sde,,,
Aeromonas,Slaughterhouse,sde,,,
Aeromonas,Farm water,sde,,,
Aeromonas,Flour,sde,,,
Aeromonas,Fruit/vegetables,sde,,,
Aeromonas,Seeds,sde,,,
Aeromonas,Spice_Herbs,sde,,,
Aeromonas,Insect,sde,,,
Aeromonas,Nuts,sde,,,
Aeromonas,Plant,sde,,,
Aeromonas,Sewage,sde,0,2,0
Aeromonas,Wastewater,sde,,,
Aeromonas,Water,sde,0,9,0
Aeromonas,Tea,sde,,,
Campylobacter,Clinical,qac,2,9941,0.0201187
Campylobacter,Animal,qac,0,11420,0
Campylobacter,Animal environment,qac,,,
Campylobacter,Animal feces,qac,0,1313,0
Campylobacter,Farm,qac,0,227,0
Campylobacter,Egg,qac,,,
Campylobacter,Farm sewage,qac,,,
Campylobacter,Fish/Seafood,qac,0,3,0
Campylobacter,Food,qac,0,2354,0
Campylobacter,Meat,qac,0,17750,0
Campylobacter,Reptile,qac,,,
Campylobacter,Cider,qac,,,
Campylobacter,Dairy,qac,0,72,0
Campylobacter,Slaughterhouse,qac,,,
Campylobacter,Farm water,qac,0,1,0
Campylobacter,Flour,qac,,,
Campylobacter,Fruit/vegetables,qac,,,
Campylobacter,Seeds,qac,,,
Campylobacter,Spice_Herbs,qac,,,
Campylobacter,Insect,qac,0,1,0
Campylobacter,Nuts,qac,,,
Campylobacter,Plant,qac,,,
Campylobacter,Sewage,qac,0,2,0
Campylobacter,Wastewater,qac,,,
Campylobacter,Water,qac,0,243,0
Campylobacter,Tea,qac,,,
Campylobacter,Clinical,qacEdelta,0,9941,0
Campylobacter,Animal,qacEdelta,0,11420,0
Campylobacter,Animal environment,qacEdelta,,,
Campylobacter,Animal feces,qacEdelta,0,1313,0
Campylobacter,Farm,qacEdelta,0,227,0
Campylobacter,Egg,qacEdelta,,,
Campylobacter,Farm sewage,qacEdelta,,,
Campylobacter,Fish/Seafood,qacEdelta,0,3,0
Campylobacter,Food,qacEdelta,0,2354,0
Campylobacter,Meat,qacEdelta,0,17750,0
Campylobacter,Reptile,qacEdelta,,,
Campylobacter,Cider,qacEdelta,,,
Campylobacter,Dairy,qacEdelta,0,72,0
Campylobacter,Slaughterhouse,qacEdelta,,,
Campylobacter,Farm water,qacEdelta,0,1,0
Campylobacter,Flour,qacEdelta,,,
Campylobacter,Fruit/vegetables,qacEdelta,,,
Campylobacter,Seeds,qacEdelta,,,
Campylobacter,Spice_Herbs,qacEdelta,,,
Campylobacter,Insect,qacEdelta,0,1,0
Campylobacter,Nuts,qacEdelta,,,
Campylobacter,Plant,qacEdelta,,,
Campylobacter,Sewage,qacEdelta,0,2,0
Campylobacter,Wastewater,qacEdelta,,,
Campylobacter,Water,qacEdelta,0,243,0
Campylobacter,Tea,qacEdelta,,,
Campylobacter,Clinical,qacC,1,9941,0.01005935
Campylobacter,Animal,qacC,0,11420,0
Campylobacter,Animal environment,qacC,,,
Campylobacter,Animal feces,qacC,0,1313,0
Campylobacter,Farm,qacC,0,227,0
Campylobacter,Egg,qacC,,,
Campylobacter,Farm sewage,qacC,,,
Campylobacter,Fish/Seafood,qacC,0,3,0
Campylobacter,Food,qacC,0,2354,0
Campylobacter,Meat,qacC,0,17750,0
Campylobacter,Reptile,qacC,,,
Campylobacter,Cider,qacC,,,
Campylobacter,Dairy,qacC,0,72,0
Campylobacter,Slaughterhouse,qacC,,,
Campylobacter,Farm water,qacC,0,1,0
Campylobacter,Flour,qacC,,,
Campylobacter,Fruit/vegetables,qacC,,,
Campylobacter,Seeds,qacC,,,
Campylobacter,Spice_Herbs,qacC,,,
Campylobacter,Insect,qacC,0,1,0
Campylobacter,Nuts,qacC,,,
Campylobacter,Plant,qacC,,,
Campylobacter,Sewage,qacC,0,2,0
Campylobacter,Wastewater,qacC,,,
Campylobacter,Water,qacC,0,243,0
Campylobacter,Tea,qacC,,,
Campylobacter,Clinical,"qacE,",0,9941,0
Campylobacter,Animal,"qacE,",0,11420,0
Campylobacter,Animal environment,"qacE,",,,
Campylobacter,Animal feces,"qacE,",0,1313,0
Campylobacter,Farm,"qacE,",0,227,0
Campylobacter,Egg,"qacE,",,,
Campylobacter,Farm sewage,"qacE,",,,
Campylobacter,Fish/Seafood,"qacE,",0,3,0
Campylobacter,Food,"qacE,",0,2354,0
Campylobacter,Meat,"qacE,",0,17750,0
Campylobacter,Reptile,"qacE,",,,
Campylobacter,Cider,"qacE,",,,
Campylobacter,Dairy,"qacE,",0,72,0
Campylobacter,Slaughterhouse,"qacE,",,,
Campylobacter,Farm water,"qacE,",0,1,0
Campylobacter,Flour,"qacE,",,,
Campylobacter,Fruit/vegetables,"qacE,",,,
Campylobacter,Seeds,"qacE,",,,
Campylobacter,Spice_Herbs,"qacE,",,,
Campylobacter,Insect,"qacE,",0,1,0
Campylobacter,Nuts,"qacE,",,,
Campylobacter,Plant,"qacE,",,,
Campylobacter,Sewage,"qacE,",0,2,0
Campylobacter,Wastewater,"qacE,",,,
Campylobacter,Water,"qacE,",0,243,0
Campylobacter,Tea,"qacE,",,,
Campylobacter,Clinical,qacA,0,9941,0
Campylobacter,Animal,qacA,0,11420,0
Campylobacter,Animal environment,qacA,,,
Campylobacter,Animal feces,qacA,0,1313,0
Campylobacter,Farm,qacA,0,227,0
Campylobacter,Egg,qacA,,,
Campylobacter,Farm sewage,qacA,,,
Campylobacter,Fish/Seafood,qacA,0,3,0
Campylobacter,Food,qacA,0,2354,0
Campylobacter,Meat,qacA,0,17750,0
Campylobacter,Reptile,qacA,,,
Campylobacter,Cider,qacA,,,
Campylobacter,Dairy,qacA,0,72,0
Campylobacter,Slaughterhouse,qacA,,,
Campylobacter,Farm water,qacA,0,1,0
Campylobacter,Flour,qacA,,,
Campylobacter,Fruit/vegetables,qacA,,,
Campylobacter,Seeds,qacA,,,
Campylobacter,Spice_Herbs,qacA,,,
Campylobacter,Insect,qacA,0,1,0
Campylobacter,Nuts,qacA,,,
Campylobacter,Plant,qacA,,,
Campylobacter,Sewage,qacA,0,2,0
Campylobacter,Wastewater,qacA,,,
Campylobacter,Water,qacA,0,243,0
Campylobacter,Tea,qacA,,,
Campylobacter,Clinical,qacB,0,9941,0
Campylobacter,Animal,qacB,0,11420,0
Campylobacter,Animal environment,qacB,,,
Campylobacter,Animal feces,qacB,0,1313,0
Campylobacter,Farm,qacB,0,227,0
Campylobacter,Egg,qacB,,,
Campylobacter,Farm sewage,qacB,,,
Campylobacter,Fish/Seafood,qacB,0,3,0
Campylobacter,Food,qacB,0,2354,0
Campylobacter,Meat,qacB,0,17750,0
Campylobacter,Reptile,qacB,,,
Campylobacter,Cider,qacB,,,
Campylobacter,Dairy,qacB,0,72,0
Campylobacter,Slaughterhouse,qacB,,,
Campylobacter,Farm water,qacB,0,1,0
Campylobacter,Flour,qacB,,,
Campylobacter,Fruit/vegetables,qacB,,,
Campylobacter,Seeds,qacB,,,
Campylobacter,Spice_Herbs,qacB,,,
Campylobacter,Insect,qacB,0,1,0
Campylobacter,Nuts,qacB,,,
Campylobacter,Plant,qacB,,,
Campylobacter,Sewage,qacB,0,2,0
Campylobacter,Wastewater,qacB,,,
Campylobacter,Water,qacB,0,243,0
Campylobacter,Tea,qacB,,,
Campylobacter,Clinical,qacF,0,9941,0
Campylobacter,Animal,qacF,0,11420,0
Campylobacter,Animal environment,qacF,,,
Campylobacter,Animal feces,qacF,0,1313,0
Campylobacter,Farm,qacF,0,227,0
Campylobacter,Egg,qacF,,,
Campylobacter,Farm sewage,qacF,,,
Campylobacter,Fish/Seafood,qacF,0,3,0
Campylobacter,Food,qacF,0,2354,0
Campylobacter,Meat,qacF,0,17750,0
Campylobacter,Reptile,qacF,,,
Campylobacter,Cider,qacF,,,
Campylobacter,Dairy,qacF,0,72,0
Campylobacter,Slaughterhouse,qacF,,,
Campylobacter,Farm water,qacF,0,1,0
Campylobacter,Flour,qacF,,,
Campylobacter,Fruit/vegetables,qacF,,,
Campylobacter,Seeds,qacF,,,
Campylobacter,Spice_Herbs,qacF,,,
Campylobacter,Insect,qacF,0,1,0
Campylobacter,Nuts,qacF,,,
Campylobacter,Plant,qacF,,,
Campylobacter,Sewage,qacF,0,2,0
Campylobacter,Wastewater,qacF,,,
Campylobacter,Water,qacF,0,243,0
Campylobacter,Tea,qacF,,,
Campylobacter,Clinical,qacG,1,9941,0.01005935
Campylobacter,Animal,qacG,0,11420,0
Campylobacter,Animal environment,qacG,,,
Campylobacter,Animal feces,qacG,0,1313,0
Campylobacter,Farm,qacG,0,227,0
Campylobacter,Egg,qacG,,,
Campylobacter,Farm sewage,qacG,,,
Campylobacter,Fish/Seafood,qacG,0,3,0
Campylobacter,Food,qacG,0,2354,0
Campylobacter,Meat,qacG,0,17750,0
Campylobacter,Reptile,qacG,,,
Campylobacter,Cider,qacG,,,
Campylobacter,Dairy,qacG,0,72,0
Campylobacter,Slaughterhouse,qacG,,,
Campylobacter,Farm water,qacG,0,1,0
Campylobacter,Flour,qacG,,,
Campylobacter,Fruit/vegetables,qacG,,,
Campylobacter,Seeds,qacG,,,
Campylobacter,Spice_Herbs,qacG,,,
Campylobacter,Insect,qacG,0,1,0
Campylobacter,Nuts,qacG,,,
Campylobacter,Plant,qacG,,,
Campylobacter,Sewage,qacG,0,2,0
Campylobacter,Wastewater,qacG,,,
Campylobacter,Water,qacG,0,243,0
Campylobacter,Tea,qacG,,,
Campylobacter,Clinical,qacH,0,9941,0
Campylobacter,Animal,qacH,0,11420,0
Campylobacter,Animal environment,qacH,,,
Campylobacter,Animal feces,qacH,0,1313,0
Campylobacter,Farm,qacH,0,227,0
Campylobacter,Egg,qacH,,,
Campylobacter,Farm sewage,qacH,,,
Campylobacter,Fish/Seafood,qacH,0,3,0
Campylobacter,Food,qacH,0,2354,0
Campylobacter,Meat,qacH,0,17750,0
Campylobacter,Reptile,qacH,,,
Campylobacter,Cider,qacH,,,
Campylobacter,Dairy,qacH,0,72,0
Campylobacter,Slaughterhouse,qacH,,,
Campylobacter,Farm water,qacH,0,1,0
Campylobacter,Flour,qacH,,,
Campylobacter,Fruit/vegetables,qacH,,,
Campylobacter,Seeds,qacH,,,
Campylobacter,Spice_Herbs,qacH,,,
Campylobacter,Insect,qacH,0,1,0
Campylobacter,Nuts,qacH,,,
Campylobacter,Plant,qacH,,,
Campylobacter,Sewage,qacH,0,2,0
Campylobacter,Wastewater,qacH,,,
Campylobacter,Water,qacH,0,243,0
Campylobacter,Tea,qacH,,,
Campylobacter,Clinical,qacJ,0,9941,0
Campylobacter,Animal,qacJ,0,11420,0
Campylobacter,Animal environment,qacJ,,,
Campylobacter,Animal feces,qacJ,0,1313,0
Campylobacter,Farm,qacJ,0,227,0
Campylobacter,Egg,qacJ,,,
Campylobacter,Farm sewage,qacJ,,,
Campylobacter,Fish/Seafood,qacJ,0,3,0
Campylobacter,Food,qacJ,0,2354,0
Campylobacter,Meat,qacJ,0,17750,0
Campylobacter,Reptile,qacJ,,,
Campylobacter,Cider,qacJ,,,
Campylobacter,Dairy,qacJ,0,72,0
Campylobacter,Slaughterhouse,qacJ,,,
Campylobacter,Farm water,qacJ,0,1,0
Campylobacter,Flour,qacJ,,,
Campylobacter,Fruit/vegetables,qacJ,,,
Campylobacter,Seeds,qacJ,,,
Campylobacter,Spice_Herbs,qacJ,,,
Campylobacter,Insect,qacJ,0,1,0
Campylobacter,Nuts,qacJ,,,
Campylobacter,Plant,qacJ,,,
Campylobacter,Sewage,qacJ,0,2,0
Campylobacter,Wastewater,qacJ,,,
Campylobacter,Water,qacJ,0,243,0
Campylobacter,Tea,qacJ,,,
Campylobacter,Clinical,qacK,0,9941,0
Campylobacter,Animal,qacK,0,11420,0
Campylobacter,Animal environment,qacK,,,
Campylobacter,Animal feces,qacK,0,1313,0
Campylobacter,Farm,qacK,0,227,0
Campylobacter,Egg,qacK,,,
Campylobacter,Farm sewage,qacK,,,
Campylobacter,Fish/Seafood,qacK,0,3,0
Campylobacter,Food,qacK,0,2354,0
Campylobacter,Meat,qacK,0,17750,0
Campylobacter,Reptile,qacK,,,
Campylobacter,Cider,qacK,,,
Campylobacter,Dairy,qacK,0,72,0
Campylobacter,Slaughterhouse,qacK,,,
Campylobacter,Farm water,qacK,0,1,0
Campylobacter,Flour,qacK,,,
Campylobacter,Fruit/vegetables,qacK,,,
Campylobacter,Seeds,qacK,,,
Campylobacter,Spice_Herbs,qacK,,,
Campylobacter,Insect,qacK,0,1,0
Campylobacter,Nuts,qacK,,,
Campylobacter,Plant,qacK,,,
Campylobacter,Sewage,qacK,0,2,0
Campylobacter,Wastewater,qacK,,,
Campylobacter,Water,qacK,0,243,0
Campylobacter,Tea,qacK,,,
Campylobacter,Clinical,qacL,0,9941,0
Campylobacter,Animal,qacL,0,11420,0
Campylobacter,Animal environment,qacL,,,
Campylobacter,Animal feces,qacL,0,1313,0
Campylobacter,Farm,qacL,0,227,0
Campylobacter,Egg,qacL,,,
Campylobacter,Farm sewage,qacL,,,
Campylobacter,Fish/Seafood,qacL,0,3,0
Campylobacter,Food,qacL,0,2354,0
Campylobacter,Meat,qacL,0,17750,0
Campylobacter,Reptile,qacL,,,
Campylobacter,Cider,qacL,,,
Campylobacter,Dairy,qacL,0,72,0
Campylobacter,Slaughterhouse,qacL,,,
Campylobacter,Farm water,qacL,0,1,0
Campylobacter,Flour,qacL,,,
Campylobacter,Fruit/vegetables,qacL,,,
Campylobacter,Seeds,qacL,,,
Campylobacter,Spice_Herbs,qacL,,,
Campylobacter,Insect,qacL,0,1,0
Campylobacter,Nuts,qacL,,,
Campylobacter,Plant,qacL,,,
Campylobacter,Sewage,qacL,0,2,0
Campylobacter,Wastewater,qacL,,,
Campylobacter,Water,qacL,0,243,0
Campylobacter,Tea,qacL,,,
Campylobacter,Clinical,qacM,0,9941,0
Campylobacter,Animal,qacM,0,11420,0
Campylobacter,Animal environment,qacM,,,
Campylobacter,Animal feces,qacM,0,1313,0
Campylobacter,Farm,qacM,0,227,0
Campylobacter,Egg,qacM,,,
Campylobacter,Farm sewage,qacM,,,
Campylobacter,Fish/Seafood,qacM,0,3,0
Campylobacter,Food,qacM,0,2354,0
Campylobacter,Meat,qacM,0,17750,0
Campylobacter,Reptile,qacM,,,
Campylobacter,Cider,qacM,,,
Campylobacter,Dairy,qacM,0,72,0
