Species,Genus,total_genus,Source,Gene,number,total
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaCTX-M,35,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaGES,35,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaIMP,35,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaKPC,35,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaNDM,35,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaOXA,35,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaPER,35,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaSHV,35,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaTEM,35,1
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaVIM,35,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,catA,35,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,cmlA,35,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,dfrA,35,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,mec,35,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,mcr-,35,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,mcr-1,35,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,mcr-9,35,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,qnrS,35,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,sul,35,3
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,tet,35,2
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,van,35,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,gyrA,35,10
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,parC,35,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,parE,35,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,aac(3),7,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,aac(6')-Ib-cr,7,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,aadA,7,1
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,aph(3'')-Ib,7,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,aph(3'),7,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,aph(6)-Id,7,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaACT,7,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaCARB,7,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaCMY,7,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaCMY-2,7,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaCTX-M,7,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaGES,7,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaIMP,7,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaKPC,7,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaNDM,7,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaOXA,7,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaPER,7,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaSHV,7,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaTEM,7,1
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaVIM,7,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,catA,7,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,cmlA,7,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,dfrA,7,1
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,mec,7,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,mcr-,7,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,mcr-1,7,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,mcr-9,7,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,qnrS,7,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,sul,7,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,tet,7,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,van,7,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,gyrA,7,2
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,parC,7,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,parE,7,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,aac(3),37,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,aac(6')-Ib-cr,37,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,aadA,37,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,aph(3'')-Ib,37,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,aph(3'),37,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,aph(6)-Id,37,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaACT,37,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaCARB,37,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaCMY,37,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaCMY-2,37,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaCTX-M,37,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaGES,37,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaIMP,37,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaKPC,37,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaNDM,37,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaOXA,37,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaPER,37,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaSHV,37,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaTEM,37,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaVIM,37,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,catA,37,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,cmlA,37,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,dfrA,37,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,mec,37,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,mcr-,37,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,mcr-1,37,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,mcr-9,37,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,qnrS,37,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,sul,37,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,tet,37,1
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,van,37,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,gyrA,37,2
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,parC,37,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,parE,37,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,aac(3),,
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,aac(6')-Ib-cr,,
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,aadA,,
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,aph(3'')-Ib,,
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,aph(3'),,
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,aph(6)-Id,,
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaACT,,
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaCARB,,
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaCMY,,
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaCMY-2,,
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaCTX-M,,
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaGES,,
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaIMP,,
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaKPC,,
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaNDM,,
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaOXA,,
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaPER,,
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaSHV,,
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaTEM,,
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaVIM,,
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,catA,,
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,cmlA,,
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,dfrA,,
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,mec,,
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,mcr-,,
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,mcr-1,,
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,mcr-9,,
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,qnrS,,
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,sul,,
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,tet,,
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,van,,
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,gyrA,,
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,parC,,
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,parE,,
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,aac(3),27533,50
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,aac(6')-Ib-cr,27533,38
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,aadA,27533,301
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,aph(3'')-Ib,27533,728
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,aph(3'),27533,133
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,aph(6)-Id,27533,729
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaACT,27533,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaCARB,27533,2
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaCMY,27533,33
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaCMY-2,27533,30
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaCTX-M,27533,77
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaGES,27533,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaIMP,27533,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaKPC,27533,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaNDM,27533,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaOXA,27533,10
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaPER,27533,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaSHV,27533,7
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaTEM,27533,2162
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,blaVIM,27533,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,catA,27533,274
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,cmlA,27533,81
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,dfrA,27533,458
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,mec,27533,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,mcr-,27533,12
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,mcr-1,27533,11
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,mcr-9,27533,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,qnrS,27533,77
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,sul,27533,947
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,tet,27533,2166
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,van,27533,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,gyrA,27533,6637
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,parC,27533,3
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,serovar,Enteritidis,parE,27533,0
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,serovar,Heidelberg,aac(3),,
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,serovar,Heidelberg,aac(6')-Ib-cr,,
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,serovar,Heidelberg,aadA,,
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,serovar,Heidelberg,aph(3'')-Ib,,
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,serovar,Heidelberg,aph(3'),,
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,serovar,Heidelberg,aph(6)-Id,,
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,serovar,Heidelberg,blaACT,,
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,serovar,Heidelberg,blaCARB,,
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,serovar,Heidelberg,blaCMY,,
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,serovar,Heidelberg,blaCMY-2,,
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,serovar,Heidelberg,blaCTX-M,,
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,serovar,Heidelberg,blaGES,,
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,serovar,Heidelberg,blaIMP,,
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,serovar,Heidelberg,blaKPC,,
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,serovar,Heidelberg,blaNDM,,
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,serovar,Heidelberg,blaOXA,,
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,serovar,Heidelberg,blaPER,,
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,serovar,Heidelberg,blaSHV,,
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,serovar,Heidelberg,blaTEM,,
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,serovar,Heidelberg,blaVIM,,
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,serovar,Heidelberg,catA,,
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,serovar,Heidelberg,cmlA,,
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,serovar,Heidelberg,dfrA,,
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,serovar,Heidelberg,mec,,
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,serovar,Heidelberg,mcr-,,
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,serovar,Heidelberg,mcr-1,,
