Genus,Source,Gene,number,total
Salmonella enterica subsp. indica,30,Multi-product,qacL,1,0
Salmonella enterica subsp. indica,30,Multi-product,qacM,1,0
Salmonella enterica subsp. indica,30,Multi-product,sugE,1,0
Salmonella enterica subsp. indica,30,Multi-product,bcrABC,1,0
Salmonella enterica subsp. indica,30,Multi-product,crcB,1,0
Salmonella enterica subsp. indica,30,Multi-product,srp,1,0
Salmonella enterica subsp. indica,30,Multi-product,smd,1,0
Salmonella enterica subsp. indica,30,Multi-product,sde,1,0
Salmonella enterica subsp. indica,30,Multi-product,lmrS,1,0
Salmonella enterica subsp. indica,30,Multi-product,smr,1,0
Salmonella enterica subsp. indica,30,Multi-product,ssmE,1,0
Salmonella enterica subsp. indica,30,Multi-product,tbtR,1,0
Salmonella enterica subsp. indica,30,Multi-product,ttg,1,0
Salmonella enterica subsp. indica,30,Multi-product,ttgR,1,0
Salmonella enterica subsp. indica,30,Multi-product,ttgT,1,0
Salmonella enterica subsp. indica,30,Multi-product,mtrF,1,0
Salmonella enterica subsp. indica,30,Multi-product,emrE,1,0
Salmonella enterica subsp. indica,30,Meat/Poultry,qac,0,0
Salmonella enterica subsp. indica,30,Meat/Poultry,qacEdelta,0,0
Salmonella enterica subsp. indica,30,Meat/Poultry,qacC,0,0
Salmonella enterica subsp. indica,30,Meat/Poultry,qacE,0,0
Salmonella enterica subsp. indica,30,Meat/Poultry,qacA,0,0
Salmonella enterica subsp. indica,30,Meat/Poultry,qacB,0,0
Salmonella enterica subsp. indica,30,Meat/Poultry,qacF,0,0
Salmonella enterica subsp. indica,30,Meat/Poultry,qacG,0,0
Salmonella enterica subsp. indica,30,Meat/Poultry,qacH,0,0
Salmonella enterica subsp. indica,30,Meat/Poultry,qacJ,0,0
Salmonella enterica subsp. indica,30,Meat/Poultry,qacK,0,0
Salmonella enterica subsp. indica,30,Meat/Poultry,qacL,0,0
Salmonella enterica subsp. indica,30,Meat/Poultry,qacM,0,0
Salmonella enterica subsp. indica,30,Meat/Poultry,sugE,0,0
Salmonella enterica subsp. indica,30,Meat/Poultry,bcrABC,0,0
Salmonella enterica subsp. indica,30,Meat/Poultry,crcB,0,0
Salmonella enterica subsp. indica,30,Meat/Poultry,srp,0,0
Salmonella enterica subsp. indica,30,Meat/Poultry,smd,0,0
Salmonella enterica subsp. indica,30,Meat/Poultry,sde,0,0
Salmonella enterica subsp. indica,30,Meat/Poultry,lmrS,0,0
Salmonella enterica subsp. indica,30,Meat/Poultry,smr,0,0
Salmonella enterica subsp. indica,30,Meat/Poultry,ssmE,0,0
Salmonella enterica subsp. indica,30,Meat/Poultry,tbtR,0,0
Salmonella enterica subsp. indica,30,Meat/Poultry,ttg,0,0
Salmonella enterica subsp. indica,30,Meat/Poultry,ttgR,0,0
Salmonella enterica subsp. indica,30,Meat/Poultry,ttgT,0,0
Salmonella enterica subsp. indica,30,Meat/Poultry,mtrF,0,0
Salmonella enterica subsp. indica,30,Meat/Poultry,emrE,0,0
Salmonella enterica subsp. indica,30,Reptile,qac,2,0
Salmonella enterica subsp. indica,30,Reptile,qacEdelta,2,0
Salmonella enterica subsp. indica,30,Reptile,qacC,2,0
Salmonella enterica subsp. indica,30,Reptile,qacE,2,0
Salmonella enterica subsp. indica,30,Reptile,qacA,2,0
Salmonella enterica subsp. indica,30,Reptile,qacB,2,0
Salmonella enterica subsp. indica,30,Reptile,qacF,2,0
Salmonella enterica subsp. indica,30,Reptile,qacG,2,0
Salmonella enterica subsp. indica,30,Reptile,qacH,2,0
Salmonella enterica subsp. indica,30,Reptile,qacJ,2,0
Salmonella enterica subsp. indica,30,Reptile,qacK,2,0
Salmonella enterica subsp. indica,30,Reptile,qacL,2,0
Salmonella enterica subsp. indica,30,Reptile,qacM,2,0
Salmonella enterica subsp. indica,30,Reptile,sugE,2,0
Salmonella enterica subsp. indica,30,Reptile,bcrABC,2,0
Salmonella enterica subsp. indica,30,Reptile,crcB,2,0
Salmonella enterica subsp. indica,30,Reptile,srp,2,0
Salmonella enterica subsp. indica,30,Reptile,smd,2,0
Salmonella enterica subsp. indica,30,Reptile,sde,2,0
Salmonella enterica subsp. indica,30,Reptile,lmrS,2,0
Salmonella enterica subsp. indica,30,Reptile,smr,2,0
Salmonella enterica subsp. indica,30,Reptile,ssmE,2,0
Salmonella enterica subsp. indica,30,Reptile,tbtR,2,0
Salmonella enterica subsp. indica,30,Reptile,ttg,2,0
Salmonella enterica subsp. indica,30,Reptile,ttgR,2,0
Salmonella enterica subsp. indica,30,Reptile,ttgT,2,0
Salmonella enterica subsp. indica,30,Reptile,mtrF,2,0
Salmonella enterica subsp. indica,30,Reptile,emrE,2,0
Salmonella enterica subsp. indica,30,Cider,qac,0,0
Salmonella enterica subsp. indica,30,Cider,qacEdelta,0,0
Salmonella enterica subsp. indica,30,Cider,qacC,0,0
Salmonella enterica subsp. indica,30,Cider,qacE,0,0
Salmonella enterica subsp. indica,30,Cider,qacA,0,0
Salmonella enterica subsp. indica,30,Cider,qacB,0,0
Salmonella enterica subsp. indica,30,Cider,qacF,0,0
Salmonella enterica subsp. indica,30,Cider,qacG,0,0
Salmonella enterica subsp. indica,30,Cider,qacH,0,0
Salmonella enterica subsp. indica,30,Cider,qacJ,0,0
Salmonella enterica subsp. indica,30,Cider,qacK,0,0
Salmonella enterica subsp. indica,30,Cider,qacL,0,0
Salmonella enterica subsp. indica,30,Cider,qacM,0,0
Salmonella enterica subsp. indica,30,Cider,sugE,0,0
Salmonella enterica subsp. indica,30,Cider,bcrABC,0,0
Salmonella enterica subsp. indica,30,Cider,crcB,0,0
Salmonella enterica subsp. indica,30,Cider,srp,0,0
Salmonella enterica subsp. indica,30,Cider,smd,0,0
Salmonella enterica subsp. indica,30,Cider,sde,0,0
Salmonella enterica subsp. indica,30,Cider,lmrS,0,0
Salmonella enterica subsp. indica,30,Cider,smr,0,0
Salmonella enterica subsp. indica,30,Cider,ssmE,0,0
Salmonella enterica subsp. indica,30,Cider,tbtR,0,0
Salmonella enterica subsp. indica,30,Cider,ttg,0,0
Salmonella enterica subsp. indica,30,Cider,ttgR,0,0
Salmonella enterica subsp. indica,30,Cider,ttgT,0,0
Salmonella enterica subsp. indica,30,Cider,mtrF,0,0
Salmonella enterica subsp. indica,30,Cider,emrE,0,0
Salmonella enterica subsp. indica,30,Dairy,qac,0,0
Salmonella enterica subsp. indica,30,Dairy,qacEdelta,0,0
Salmonella enterica subsp. indica,30,Dairy,qacC,0,0
Salmonella enterica subsp. indica,30,Dairy,qacE,0,0
Salmonella enterica subsp. indica,30,Dairy,qacA,0,0
Salmonella enterica subsp. indica,30,Dairy,qacB,0,0
Salmonella enterica subsp. indica,30,Dairy,qacF,0,0
Salmonella enterica subsp. indica,30,Dairy,qacG,0,0
Salmonella enterica subsp. indica,30,Dairy,qacH,0,0
Salmonella enterica subsp. indica,30,Dairy,qacJ,0,0
Salmonella enterica subsp. indica,30,Dairy,qacK,0,0
Salmonella enterica subsp. indica,30,Dairy,qacL,0,0
Salmonella enterica subsp. indica,30,Dairy,qacM,0,0
Salmonella enterica subsp. indica,30,Dairy,sugE,0,0
Salmonella enterica subsp. indica,30,Dairy,bcrABC,0,0
Salmonella enterica subsp. indica,30,Dairy,crcB,0,0
Salmonella enterica subsp. indica,30,Dairy,srp,0,0
Salmonella enterica subsp. indica,30,Dairy,smd,0,0
Salmonella enterica subsp. indica,30,Dairy,sde,0,0
Salmonella enterica subsp. indica,30,Dairy,lmrS,0,0
Salmonella enterica subsp. indica,30,Dairy,smr,0,0
Salmonella enterica subsp. indica,30,Dairy,ssmE,0,0
Salmonella enterica subsp. indica,30,Dairy,tbtR,0,0
Salmonella enterica subsp. indica,30,Dairy,ttg,0,0
Salmonella enterica subsp. indica,30,Dairy,ttgR,0,0
Salmonella enterica subsp. indica,30,Dairy,ttgT,0,0
Salmonella enterica subsp. indica,30,Dairy,mtrF,0,0
Salmonella enterica subsp. indica,30,Dairy,emrE,0,0
Salmonella enterica subsp. indica,30,Food processing environment,qac,0,0
Salmonella enterica subsp. indica,30,Food processing environment,qacEdelta,0,0
Salmonella enterica subsp. indica,30,Food processing environment,qacC,0,0
Salmonella enterica subsp. indica,30,Food processing environment,qacE,0,0
Salmonella enterica subsp. indica,30,Food processing environment,qacA,0,0
Salmonella enterica subsp. indica,30,Food processing environment,qacB,0,0
Salmonella enterica subsp. indica,30,Food processing environment,qacF,0,0
Salmonella enterica subsp. indica,30,Food processing environment,qacG,0,0
Salmonella enterica subsp. indica,30,Food processing environment,qacH,0,0
Salmonella enterica subsp. indica,30,Food processing environment,qacJ,0,0
Salmonella enterica subsp. indica,30,Food processing environment,qacK,0,0
Salmonella enterica subsp. indica,30,Food processing environment,qacL,0,0
Salmonella enterica subsp. indica,30,Food processing environment,qacM,0,0
Salmonella enterica subsp. indica,30,Food processing environment,sugE,0,0
Salmonella enterica subsp. indica,30,Food processing environment,bcrABC,0,0
Salmonella enterica subsp. indica,30,Food processing environment,crcB,0,0
Salmonella enterica subsp. indica,30,Food processing environment,srp,0,0
Salmonella enterica subsp. indica,30,Food processing environment,smd,0,0
Salmonella enterica subsp. indica,30,Food processing environment,sde,0,0
Salmonella enterica subsp. indica,30,Food processing environment,lmrS,0,0
Salmonella enterica subsp. indica,30,Food processing environment,smr,0,0
Salmonella enterica subsp. indica,30,Food processing environment,ssmE,0,0
Salmonella enterica subsp. indica,30,Food processing environment,tbtR,0,0
Salmonella enterica subsp. indica,30,Food processing environment,ttg,0,0
Salmonella enterica subsp. indica,30,Food processing environment,ttgR,0,0
Salmonella enterica subsp. indica,30,Food processing environment,ttgT,0,0
Salmonella enterica subsp. indica,30,Food processing environment,mtrF,0,0
Salmonella enterica subsp. indica,30,Food processing environment,emrE,0,0
Salmonella enterica subsp. indica,30,Farm water,qac,0,0
Salmonella enterica subsp. indica,30,Farm water,qacEdelta,0,0
Salmonella enterica subsp. indica,30,Farm water,qacC,0,0
Salmonella enterica subsp. indica,30,Farm water,qacE,0,0
Salmonella enterica subsp. indica,30,Farm water,qacA,0,0
Salmonella enterica subsp. indica,30,Farm water,qacB,0,0
Salmonella enterica subsp. indica,30,Farm water,qacF,0,0
Salmonella enterica subsp. indica,30,Farm water,qacG,0,0
Salmonella enterica subsp. indica,30,Farm water,qacH,0,0
Salmonella enterica subsp. indica,30,Farm water,qacJ,0,0
Salmonella enterica subsp. indica,30,Farm water,qacK,0,0
Salmonella enterica subsp. indica,30,Farm water,qacL,0,0
Salmonella enterica subsp. indica,30,Farm water,qacM,0,0
Salmonella enterica subsp. indica,30,Farm water,sugE,0,0
Salmonella enterica subsp. indica,30,Farm water,bcrABC,0,0
Salmonella enterica subsp. indica,30,Farm water,crcB,0,0
Salmonella enterica subsp. indica,30,Farm water,srp,0,0
Salmonella enterica subsp. indica,30,Farm water,smd,0,0
Salmonella enterica subsp. indica,30,Farm water,sde,0,0
Salmonella enterica subsp. indica,30,Farm water,lmrS,0,0
Salmonella enterica subsp. indica,30,Farm water,smr,0,0
Salmonella enterica subsp. indica,30,Farm water,ssmE,0,0
Salmonella enterica subsp. indica,30,Farm water,tbtR,0,0
Salmonella enterica subsp. indica,30,Farm water,ttg,0,0
Salmonella enterica subsp. indica,30,Farm water,ttgR,0,0
Salmonella enterica subsp. indica,30,Farm water,ttgT,0,0
Salmonella enterica subsp. indica,30,Farm water,mtrF,0,0
Salmonella enterica subsp. indica,30,Farm water,emrE,0,0
Salmonella enterica subsp. indica,30,Flour,qac,0,0
Salmonella enterica subsp. indica,30,Flour,qacEdelta,0,0
Salmonella enterica subsp. indica,30,Flour,qacC,0,0
Salmonella enterica subsp. indica,30,Flour,qacE,0,0
Salmonella enterica subsp. indica,30,Flour,qacA,0,0
Salmonella enterica subsp. indica,30,Flour,qacB,0,0
Salmonella enterica subsp. indica,30,Flour,qacF,0,0
Salmonella enterica subsp. indica,30,Flour,qacG,0,0
Salmonella enterica subsp. indica,30,Flour,qacH,0,0
Salmonella enterica subsp. indica,30,Flour,qacJ,0,0
Salmonella enterica subsp. indica,30,Flour,qacK,0,0
Salmonella enterica subsp. indica,30,Flour,qacL,0,0
Salmonella enterica subsp. indica,30,Flour,qacM,0,0
Salmonella enterica subsp. indica,30,Flour,sugE,0,0
Salmonella enterica subsp. indica,30,Flour,bcrABC,0,0
Salmonella enterica subsp. indica,30,Flour,crcB,0,0
Salmonella enterica subsp. indica,30,Flour,srp,0,0
Salmonella enterica subsp. indica,30,Flour,smd,0,0
Salmonella enterica subsp. indica,30,Flour,sde,0,0
Salmonella enterica subsp. indica,30,Flour,lmrS,0,0
Salmonella enterica subsp. indica,30,Flour,smr,0,0
Salmonella enterica subsp. indica,30,Flour,ssmE,0,0
Salmonella enterica subsp. indica,30,Flour,tbtR,0,0
Salmonella enterica subsp. indica,30,Flour,ttg,0,0
Salmonella enterica subsp. indica,30,Flour,ttgR,0,0
Salmonella enterica subsp. indica,30,Flour,ttgT,0,0
Salmonella enterica subsp. indica,30,Flour,mtrF,0,0
Salmonella enterica subsp. indica,30,Flour,emrE,0,0
Salmonella enterica subsp. indica,30,Fruit/Vegetables,qac,0,0
Salmonella enterica subsp. indica,30,Fruit/Vegetables,qacEdelta,0,0
Salmonella enterica subsp. indica,30,Fruit/Vegetables,qacC,0,0
Salmonella enterica subsp. indica,30,Fruit/Vegetables,qacE,0,0
Salmonella enterica subsp. indica,30,Fruit/Vegetables,qacA,0,0
Salmonella enterica subsp. indica,30,Fruit/Vegetables,qacB,0,0
Salmonella enterica subsp. indica,30,Fruit/Vegetables,qacF,0,0
Salmonella enterica subsp. indica,30,Fruit/Vegetables,qacG,0,0
Salmonella enterica subsp. indica,30,Fruit/Vegetables,qacH,0,0
Salmonella enterica subsp. indica,30,Fruit/Vegetables,qacJ,0,0
Salmonella enterica subsp. indica,30,Fruit/Vegetables,qacK,0,0
Salmonella enterica subsp. indica,30,Fruit/Vegetables,qacL,0,0
Salmonella enterica subsp. indica,30,Fruit/Vegetables,qacM,0,0
Salmonella enterica subsp. indica,30,Fruit/Vegetables,sugE,0,0
Salmonella enterica subsp. indica,30,Fruit/Vegetables,bcrABC,0,0
Salmonella enterica subsp. indica,30,Fruit/Vegetables,crcB,0,0
Salmonella enterica subsp. indica,30,Fruit/Vegetables,srp,0,0
Salmonella enterica subsp. indica,30,Fruit/Vegetables,smd,0,0
Salmonella enterica subsp. indica,30,Fruit/Vegetables,sde,0,0
Salmonella enterica subsp. indica,30,Fruit/Vegetables,lmrS,0,0
Salmonella enterica subsp. indica,30,Fruit/Vegetables,smr,0,0
Salmonella enterica subsp. indica,30,Fruit/Vegetables,ssmE,0,0
Salmonella enterica subsp. indica,30,Fruit/Vegetables,tbtR,0,0
Salmonella enterica subsp. indica,30,Fruit/Vegetables,ttg,0,0
Salmonella enterica subsp. indica,30,Fruit/Vegetables,ttgR,0,0
Salmonella enterica subsp. indica,30,Fruit/Vegetables,ttgT,0,0
Salmonella enterica subsp. indica,30,Fruit/Vegetables,mtrF,0,0
Salmonella enterica subsp. indica,30,Fruit/Vegetables,emrE,0,0
Salmonella enterica subsp. indica,30,Spice/Herbs,qac,0,0
Salmonella enterica subsp. indica,30,Spice/Herbs,qacEdelta,0,0
Salmonella enterica subsp. indica,30,Spice/Herbs,qacC,0,0
Salmonella enterica subsp. indica,30,Spice/Herbs,qacE,0,0
Salmonella enterica subsp. indica,30,Spice/Herbs,qacA,0,0
Salmonella enterica subsp. indica,30,Spice/Herbs,qacB,0,0
Salmonella enterica subsp. indica,30,Spice/Herbs,qacF,0,0
Salmonella enterica subsp. indica,30,Spice/Herbs,qacG,0,0
Salmonella enterica subsp. indica,30,Spice/Herbs,qacH,0,0
Salmonella enterica subsp. indica,30,Spice/Herbs,qacJ,0,0
Salmonella enterica subsp. indica,30,Spice/Herbs,qacK,0,0
Salmonella enterica subsp. indica,30,Spice/Herbs,qacL,0,0
Salmonella enterica subsp. indica,30,Spice/Herbs,qacM,0,0
Salmonella enterica subsp. indica,30,Spice/Herbs,sugE,0,0
Salmonella enterica subsp. indica,30,Spice/Herbs,bcrABC,0,0
Salmonella enterica subsp. indica,30,Spice/Herbs,crcB,0,0
Salmonella enterica subsp. indica,30,Spice/Herbs,srp,0,0
Salmonella enterica subsp. indica,30,Spice/Herbs,smd,0,0
Salmonella enterica subsp. indica,30,Spice/Herbs,sde,0,0
Salmonella enterica subsp. indica,30,Spice/Herbs,lmrS,0,0
Salmonella enterica subsp. indica,30,Spice/Herbs,smr,0,0
Salmonella enterica subsp. indica,30,Spice/Herbs,ssmE,0,0
Salmonella enterica subsp. indica,30,Spice/Herbs,tbtR,0,0
Salmonella enterica subsp. indica,30,Spice/Herbs,ttg,0,0
Salmonella enterica subsp. indica,30,Spice/Herbs,ttgR,0,0
Salmonella enterica subsp. indica,30,Spice/Herbs,ttgT,0,0
Salmonella enterica subsp. indica,30,Spice/Herbs,mtrF,0,0
Salmonella enterica subsp. indica,30,Spice/Herbs,emrE,0,0
Salmonella enterica subsp. indica,30,Insect,qac,0,0
Salmonella enterica subsp. indica,30,Insect,qacEdelta,0,0
Salmonella enterica subsp. indica,30,Insect,qacC,0,0
Salmonella enterica subsp. indica,30,Insect,qacE,0,0
Salmonella enterica subsp. indica,30,Insect,qacA,0,0
Salmonella enterica subsp. indica,30,Insect,qacB,0,0
Salmonella enterica subsp. indica,30,Insect,qacF,0,0
Salmonella enterica subsp. indica,30,Insect,qacG,0,0
Salmonella enterica subsp. indica,30,Insect,qacH,0,0
Salmonella enterica subsp. indica,30,Insect,qacJ,0,0
Salmonella enterica subsp. indica,30,Insect,qacK,0,0
Salmonella enterica subsp. indica,30,Insect,qacL,0,0
Salmonella enterica subsp. indica,30,Insect,qacM,0,0
Salmonella enterica subsp. indica,30,Insect,sugE,0,0
Salmonella enterica subsp. indica,30,Insect,bcrABC,0,0
Salmonella enterica subsp. indica,30,Insect,crcB,0,0
Salmonella enterica subsp. indica,30,Insect,srp,0,0
Salmonella enterica subsp. indica,30,Insect,smd,0,0
Salmonella enterica subsp. indica,30,Insect,sde,0,0
Salmonella enterica subsp. indica,30,Insect,lmrS,0,0
Salmonella enterica subsp. indica,30,Insect,smr,0,0
Salmonella enterica subsp. indica,30,Insect,ssmE,0,0
Salmonella enterica subsp. indica,30,Insect,tbtR,0,0
Salmonella enterica subsp. indica,30,Insect,ttg,0,0
Salmonella enterica subsp. indica,30,Insect,ttgR,0,0
Salmonella enterica subsp. indica,30,Insect,ttgT,0,0
Salmonella enterica subsp. indica,30,Insect,mtrF,0,0
Salmonella enterica subsp. indica,30,Insect,emrE,0,0
Salmonella enterica subsp. indica,30,Nuts/Seeds,qac,0,0
Salmonella enterica subsp. indica,30,Nuts/Seeds,qacEdelta,0,0
Salmonella enterica subsp. indica,30,Nuts/Seeds,qacC,0,0
Salmonella enterica subsp. indica,30,Nuts/Seeds,qacE,0,0
Salmonella enterica subsp. indica,30,Nuts/Seeds,qacA,0,0
Salmonella enterica subsp. indica,30,Nuts/Seeds,qacB,0,0
Salmonella enterica subsp. indica,30,Nuts/Seeds,qacF,0,0
Salmonella enterica subsp. indica,30,Nuts/Seeds,qacG,0,0
Salmonella enterica subsp. indica,30,Nuts/Seeds,qacH,0,0
Salmonella enterica subsp. indica,30,Nuts/Seeds,qacJ,0,0
Salmonella enterica subsp. indica,30,Nuts/Seeds,qacK,0,0
Salmonella enterica subsp. indica,30,Nuts/Seeds,qacL,0,0
Salmonella enterica subsp. indica,30,Nuts/Seeds,qacM,0,0
Salmonella enterica subsp. indica,30,Nuts/Seeds,sugE,0,0
Salmonella enterica subsp. indica,30,Nuts/Seeds,bcrABC,0,0
Salmonella enterica subsp. indica,30,Nuts/Seeds,crcB,0,0
Salmonella enterica subsp. indica,30,Nuts/Seeds,srp,0,0
Salmonella enterica subsp. indica,30,Nuts/Seeds,smd,0,0
Salmonella enterica subsp. indica,30,Nuts/Seeds,sde,0,0
Salmonella enterica subsp. indica,30,Nuts/Seeds,lmrS,0,0
Salmonella enterica subsp. indica,30,Nuts/Seeds,smr,0,0
Salmonella enterica subsp. indica,30,Nuts/Seeds,ssmE,0,0
Salmonella enterica subsp. indica,30,Nuts/Seeds,tbtR,0,0
Salmonella enterica subsp. indica,30,Nuts/Seeds,ttg,0,0
Salmonella enterica subsp. indica,30,Nuts/Seeds,ttgR,0,0
Salmonella enterica subsp. indica,30,Nuts/Seeds,ttgT,0,0
Salmonella enterica subsp. indica,30,Nuts/Seeds,mtrF,0,0
Salmonella enterica subsp. indica,30,Nuts/Seeds,emrE,0,0
Salmonella enterica subsp. indica,30,Plant,qac,0,0
Salmonella enterica subsp. indica,30,Plant,qacEdelta,0,0
Salmonella enterica subsp. indica,30,Plant,qacC,0,0
Salmonella enterica subsp. indica,30,Plant,qacE,0,0
Salmonella enterica subsp. indica,30,Plant,qacA,0,0
Salmonella enterica subsp. indica,30,Plant,qacB,0,0
Salmonella enterica subsp. indica,30,Plant,qacF,0,0
Salmonella enterica subsp. indica,30,Plant,qacG,0,0
Salmonella enterica subsp. indica,30,Plant,qacH,0,0
Salmonella enterica subsp. indica,30,Plant,qacJ,0,0
Salmonella enterica subsp. indica,30,Plant,qacK,0,0
Salmonella enterica subsp. indica,30,Plant,qacL,0,0
Salmonella enterica subsp. indica,30,Plant,qacM,0,0
Salmonella enterica subsp. indica,30,Plant,sugE,0,0
Salmonella enterica subsp. indica,30,Plant,bcrABC,0,0
Salmonella enterica subsp. indica,30,Plant,crcB,0,0
Salmonella enterica subsp. indica,30,Plant,srp,0,0
Salmonella enterica subsp. indica,30,Plant,smd,0,0
Salmonella enterica subsp. indica,30,Plant,sde,0,0
