Species,Genus,Source,Cluster,total_source,number
Pseudomonas aeruginosa,Pseudomonas,Meat/Poultry,vanRSPt_cluster,111,0
Pseudomonas aeruginosa,Pseudomonas,Meat/Poultry,vanGZ_cluster,111,0
Pseudomonas aeruginosa,Pseudomonas,Meat/Poultry,vanG_cluster,111,0
Pseudomonas aeruginosa,Pseudomonas,Dairy,vanA_YXcluster,4,0
Pseudomonas aeruginosa,Pseudomonas,Dairy,vanA_cluster,4,0
Pseudomonas aeruginosa,Pseudomonas,Dairy,vanB_YXcluster,4,0
Pseudomonas aeruginosa,Pseudomonas,Dairy,vanB_cluster,4,0
Pseudomonas aeruginosa,Pseudomonas,Dairy,vanRSPt_cluster,4,0
Pseudomonas aeruginosa,Pseudomonas,Dairy,vanGZ_cluster,4,0
Pseudomonas aeruginosa,Pseudomonas,Dairy,vanG_cluster,4,0
Pseudomonas aeruginosa,Pseudomonas,Fruit/Vegetables,vanA_YXcluster,31,0
Pseudomonas aeruginosa,Pseudomonas,Fruit/Vegetables,vanA_cluster,31,0
Pseudomonas aeruginosa,Pseudomonas,Fruit/Vegetables,vanB_YXcluster,31,0
Pseudomonas aeruginosa,Pseudomonas,Fruit/Vegetables,vanB_cluster,31,0
Pseudomonas aeruginosa,Pseudomonas,Fruit/Vegetables,vanRSPt_cluster,31,0
Pseudomonas aeruginosa,Pseudomonas,Fruit/Vegetables,vanGZ_cluster,31,0
Pseudomonas aeruginosa,Pseudomonas,Fruit/Vegetables,vanG_cluster,31,0
Pseudomonas aeruginosa,Pseudomonas,Clinical,vanA_YXcluster,20347,0
Pseudomonas aeruginosa,Pseudomonas,Clinical,vanA_cluster,20347,0
Pseudomonas aeruginosa,Pseudomonas,Clinical,vanB_YXcluster,20347,0
Pseudomonas aeruginosa,Pseudomonas,Clinical,vanB_cluster,20347,0
Pseudomonas aeruginosa,Pseudomonas,Clinical,vanRSPt_cluster,20347,0
Pseudomonas aeruginosa,Pseudomonas,Clinical,vanGZ_cluster,20347,0
Pseudomonas aeruginosa,Pseudomonas,Clinical,vanG_cluster,20347,0
Pseudomonas putida,Pseudomonas,Raw pet food,vanA_YXcluster,,
Pseudomonas putida,Pseudomonas,Raw pet food,vanA_cluster,,
Pseudomonas putida,Pseudomonas,Raw pet food,vanB_YXcluster,,
Pseudomonas putida,Pseudomonas,Raw pet food,vanB_cluster,,
Pseudomonas putida,Pseudomonas,Raw pet food,vanRSPt_cluster,,
Pseudomonas putida,Pseudomonas,Raw pet food,vanGZ_cluster,,
Pseudomonas putida,Pseudomonas,Raw pet food,vanG_cluster,,
Pseudomonas putida,Pseudomonas,Pet food,vanA_YXcluster,,
Pseudomonas putida,Pseudomonas,Pet food,vanA_cluster,,
Pseudomonas putida,Pseudomonas,Pet food,vanB_YXcluster,,
Pseudomonas putida,Pseudomonas,Pet food,vanB_cluster,,
Pseudomonas putida,Pseudomonas,Pet food,vanRSPt_cluster,,
Pseudomonas putida,Pseudomonas,Pet food,vanGZ_cluster,,
Pseudomonas putida,Pseudomonas,Pet food,vanG_cluster,,
Pseudomonas putida,Pseudomonas,Egg,vanA_YXcluster,,
Pseudomonas putida,Pseudomonas,Egg,vanA_cluster,,
Pseudomonas putida,Pseudomonas,Egg,vanB_YXcluster,,
Pseudomonas putida,Pseudomonas,Egg,vanB_cluster,,
Pseudomonas putida,Pseudomonas,Egg,vanRSPt_cluster,,
Pseudomonas putida,Pseudomonas,Egg,vanGZ_cluster,,
Pseudomonas putida,Pseudomonas,Egg,vanG_cluster,,
Pseudomonas putida,Pseudomonas,Fish/Seafood,vanA_YXcluster,10,0
Pseudomonas putida,Pseudomonas,Fish/Seafood,vanA_cluster,10,0
Pseudomonas putida,Pseudomonas,Fish/Seafood,vanB_YXcluster,10,0
Pseudomonas putida,Pseudomonas,Fish/Seafood,vanB_cluster,10,0
Pseudomonas putida,Pseudomonas,Fish/Seafood,vanRSPt_cluster,10,0
Pseudomonas putida,Pseudomonas,Fish/Seafood,vanGZ_cluster,10,0
Pseudomonas putida,Pseudomonas,Fish/Seafood,vanG_cluster,10,0
Pseudomonas putida,Pseudomonas,Multi-product,vanA_YXcluster,,
Pseudomonas putida,Pseudomonas,Multi-product,vanA_cluster,,
Pseudomonas putida,Pseudomonas,Multi-product,vanB_YXcluster,,
Pseudomonas putida,Pseudomonas,Multi-product,vanB_cluster,,
Pseudomonas putida,Pseudomonas,Multi-product,vanRSPt_cluster,,
Pseudomonas putida,Pseudomonas,Multi-product,vanGZ_cluster,,
Pseudomonas putida,Pseudomonas,Multi-product,vanG_cluster,,
Pseudomonas putida,Pseudomonas,Meat/Poultry,vanA_YXcluster,,
Pseudomonas putida,Pseudomonas,Meat/Poultry,vanA_cluster,,
Pseudomonas putida,Pseudomonas,Meat/Poultry,vanB_YXcluster,,
Pseudomonas putida,Pseudomonas,Meat/Poultry,vanB_cluster,,
Pseudomonas putida,Pseudomonas,Meat/Poultry,vanRSPt_cluster,,
Pseudomonas putida,Pseudomonas,Meat/Poultry,vanGZ_cluster,,
Pseudomonas putida,Pseudomonas,Meat/Poultry,vanG_cluster,,
Pseudomonas putida,Pseudomonas,Dairy,vanA_YXcluster,2,0
Pseudomonas putida,Pseudomonas,Dairy,vanA_cluster,2,0
Pseudomonas putida,Pseudomonas,Dairy,vanB_YXcluster,2,0
Pseudomonas putida,Pseudomonas,Dairy,vanB_cluster,2,0
Pseudomonas putida,Pseudomonas,Dairy,vanRSPt_cluster,2,0
Pseudomonas putida,Pseudomonas,Dairy,vanGZ_cluster,2,0
Pseudomonas putida,Pseudomonas,Dairy,vanG_cluster,2,0
Pseudomonas putida,Pseudomonas,Fruit/Vegetables,vanA_YXcluster,4,0
Pseudomonas putida,Pseudomonas,Fruit/Vegetables,vanA_cluster,4,0
Pseudomonas putida,Pseudomonas,Fruit/Vegetables,vanB_YXcluster,4,0
Pseudomonas putida,Pseudomonas,Fruit/Vegetables,vanB_cluster,4,0
Pseudomonas putida,Pseudomonas,Fruit/Vegetables,vanRSPt_cluster,4,0
Pseudomonas putida,Pseudomonas,Fruit/Vegetables,vanGZ_cluster,4,0
Pseudomonas putida,Pseudomonas,Fruit/Vegetables,vanG_cluster,4,0
Pseudomonas putida,Pseudomonas,Clinical,vanA_YXcluster,200,0
Pseudomonas putida,Pseudomonas,Clinical,vanA_cluster,200,0
Pseudomonas putida,Pseudomonas,Clinical,vanB_YXcluster,200,0
Pseudomonas putida,Pseudomonas,Clinical,vanB_cluster,200,0
Pseudomonas putida,Pseudomonas,Clinical,vanRSPt_cluster,200,0
Pseudomonas putida,Pseudomonas,Clinical,vanGZ_cluster,200,0
Pseudomonas putida,Pseudomonas,Clinical,vanG_cluster,200,0
Salmonella bongori,Salmonella,Raw pet food,vanA_YXcluster,,
Salmonella bongori,Salmonella,Raw pet food,vanA_cluster,,
Salmonella bongori,Salmonella,Raw pet food,vanB_YXcluster,,
Salmonella bongori,Salmonella,Raw pet food,vanB_cluster,,
Salmonella bongori,Salmonella,Raw pet food,vanRSPt_cluster,,
Salmonella bongori,Salmonella,Raw pet food,vanGZ_cluster,,
Salmonella bongori,Salmonella,Raw pet food,vanG_cluster,,
Salmonella bongori,Salmonella,Pet food,vanA_YXcluster,,
Salmonella bongori,Salmonella,Pet food,vanA_cluster,,
Salmonella bongori,Salmonella,Pet food,vanB_YXcluster,,
Salmonella bongori,Salmonella,Pet food,vanB_cluster,,
Salmonella bongori,Salmonella,Pet food,vanRSPt_cluster,,
Salmonella bongori,Salmonella,Pet food,vanGZ_cluster,,
Salmonella bongori,Salmonella,Pet food,vanG_cluster,,
Salmonella bongori,Salmonella,Egg,vanA_YXcluster,,
Salmonella bongori,Salmonella,Egg,vanA_cluster,,
Salmonella bongori,Salmonella,Egg,vanB_YXcluster,,
Salmonella bongori,Salmonella,Egg,vanB_cluster,,
Salmonella bongori,Salmonella,Egg,vanRSPt_cluster,,
Salmonella bongori,Salmonella,Egg,vanGZ_cluster,,
Salmonella bongori,Salmonella,Egg,vanG_cluster,,
Salmonella bongori,Salmonella,Fish/Seafood,vanA_YXcluster,,
Salmonella bongori,Salmonella,Fish/Seafood,vanA_cluster,,
Salmonella bongori,Salmonella,Fish/Seafood,vanB_YXcluster,,
Salmonella bongori,Salmonella,Fish/Seafood,vanB_cluster,,
Salmonella bongori,Salmonella,Fish/Seafood,vanRSPt_cluster,,
Salmonella bongori,Salmonella,Fish/Seafood,vanGZ_cluster,,
Salmonella bongori,Salmonella,Fish/Seafood,vanG_cluster,,
Salmonella bongori,Salmonella,Multi-product,vanA_YXcluster,3,0
Salmonella bongori,Salmonella,Multi-product,vanA_cluster,3,0
Salmonella bongori,Salmonella,Multi-product,vanB_YXcluster,3,0
Salmonella bongori,Salmonella,Multi-product,vanB_cluster,3,0
Salmonella bongori,Salmonella,Multi-product,vanRSPt_cluster,3,0
Salmonella bongori,Salmonella,Multi-product,vanGZ_cluster,3,0
Salmonella bongori,Salmonella,Multi-product,vanG_cluster,3,0
Salmonella bongori,Salmonella,Meat/Poultry,vanA_YXcluster,,
Salmonella bongori,Salmonella,Meat/Poultry,vanA_cluster,,
Salmonella bongori,Salmonella,Meat/Poultry,vanB_YXcluster,,
Salmonella bongori,Salmonella,Meat/Poultry,vanB_cluster,,
Salmonella bongori,Salmonella,Meat/Poultry,vanRSPt_cluster,,
Salmonella bongori,Salmonella,Meat/Poultry,vanGZ_cluster,,
Salmonella bongori,Salmonella,Meat/Poultry,vanG_cluster,,
Salmonella bongori,Salmonella,Dairy,vanA_YXcluster,,
Salmonella bongori,Salmonella,Dairy,vanA_cluster,,
Salmonella bongori,Salmonella,Dairy,vanB_YXcluster,,
Salmonella bongori,Salmonella,Dairy,vanB_cluster,,
Salmonella bongori,Salmonella,Dairy,vanRSPt_cluster,,
Salmonella bongori,Salmonella,Dairy,vanGZ_cluster,,
Salmonella bongori,Salmonella,Dairy,vanG_cluster,,
Salmonella bongori,Salmonella,Fruit/Vegetables,vanA_YXcluster,,
Salmonella bongori,Salmonella,Fruit/Vegetables,vanA_cluster,,
Salmonella bongori,Salmonella,Fruit/Vegetables,vanB_YXcluster,,
Salmonella bongori,Salmonella,Fruit/Vegetables,vanB_cluster,,
Salmonella bongori,Salmonella,Fruit/Vegetables,vanRSPt_cluster,,
Salmonella bongori,Salmonella,Fruit/Vegetables,vanGZ_cluster,,
Salmonella bongori,Salmonella,Fruit/Vegetables,vanG_cluster,,
Salmonella bongori,Salmonella,Clinical,vanA_YXcluster,27,0
Salmonella bongori,Salmonella,Clinical,vanA_cluster,27,0
Salmonella bongori,Salmonella,Clinical,vanB_YXcluster,27,0
Salmonella bongori,Salmonella,Clinical,vanB_cluster,27,0
Salmonella bongori,Salmonella,Clinical,vanRSPt_cluster,27,0
Salmonella bongori,Salmonella,Clinical,vanGZ_cluster,27,0
Salmonella bongori,Salmonella,Clinical,vanG_cluster,27,0
Salmonella enterica subsp. arizonae,Salmonella,Raw pet food,vanA_YXcluster,,
Salmonella enterica subsp. arizonae,Salmonella,Raw pet food,vanA_cluster,,
Salmonella enterica subsp. arizonae,Salmonella,Raw pet food,vanB_YXcluster,,
Salmonella enterica subsp. arizonae,Salmonella,Raw pet food,vanB_cluster,,
Salmonella enterica subsp. arizonae,Salmonella,Raw pet food,vanRSPt_cluster,,
Salmonella enterica subsp. arizonae,Salmonella,Raw pet food,vanGZ_cluster,,
Salmonella enterica subsp. arizonae,Salmonella,Raw pet food,vanG_cluster,,
Salmonella enterica subsp. arizonae,Salmonella,Pet food,vanA_YXcluster,,
Salmonella enterica subsp. arizonae,Salmonella,Pet food,vanA_cluster,,
Salmonella enterica subsp. arizonae,Salmonella,Pet food,vanB_YXcluster,,
Salmonella enterica subsp. arizonae,Salmonella,Pet food,vanB_cluster,,
Salmonella enterica subsp. arizonae,Salmonella,Pet food,vanRSPt_cluster,,
Salmonella enterica subsp. arizonae,Salmonella,Pet food,vanGZ_cluster,,
Salmonella enterica subsp. arizonae,Salmonella,Pet food,vanG_cluster,,
Salmonella enterica subsp. arizonae,Salmonella,Egg,vanA_YXcluster,,
Salmonella enterica subsp. arizonae,Salmonella,Egg,vanA_cluster,,
Salmonella enterica subsp. arizonae,Salmonella,Egg,vanB_YXcluster,,
Salmonella enterica subsp. arizonae,Salmonella,Egg,vanB_cluster,,
Salmonella enterica subsp. arizonae,Salmonella,Egg,vanRSPt_cluster,,
Salmonella enterica subsp. arizonae,Salmonella,Egg,vanGZ_cluster,,
Salmonella enterica subsp. arizonae,Salmonella,Egg,vanG_cluster,,
Salmonella enterica subsp. arizonae,Salmonella,Fish/Seafood,vanA_YXcluster,4,0
Salmonella enterica subsp. arizonae,Salmonella,Fish/Seafood,vanA_cluster,4,0
Salmonella enterica subsp. arizonae,Salmonella,Fish/Seafood,vanB_YXcluster,4,0
Salmonella enterica subsp. arizonae,Salmonella,Fish/Seafood,vanB_cluster,4,0
Salmonella enterica subsp. arizonae,Salmonella,Fish/Seafood,vanRSPt_cluster,4,0
Salmonella enterica subsp. arizonae,Salmonella,Fish/Seafood,vanGZ_cluster,4,0
Salmonella enterica subsp. arizonae,Salmonella,Fish/Seafood,vanG_cluster,4,0
Salmonella enterica subsp. arizonae,Salmonella,Multi-product,vanA_YXcluster,3,0
Salmonella enterica subsp. arizonae,Salmonella,Multi-product,vanA_cluster,3,0
Salmonella enterica subsp. arizonae,Salmonella,Multi-product,vanB_YXcluster,3,0
Salmonella enterica subsp. arizonae,Salmonella,Multi-product,vanB_cluster,3,0
Salmonella enterica subsp. arizonae,Salmonella,Multi-product,vanRSPt_cluster,3,0
Salmonella enterica subsp. arizonae,Salmonella,Multi-product,vanGZ_cluster,3,0
Salmonella enterica subsp. arizonae,Salmonella,Multi-product,vanG_cluster,3,0
Salmonella enterica subsp. arizonae,Salmonella,Meat/Poultry,vanA_YXcluster,156,0
Salmonella enterica subsp. arizonae,Salmonella,Meat/Poultry,vanA_cluster,156,0
Salmonella enterica subsp. arizonae,Salmonella,Meat/Poultry,vanB_YXcluster,156,0
Salmonella enterica subsp. arizonae,Salmonella,Meat/Poultry,vanB_cluster,156,0
Salmonella enterica subsp. arizonae,Salmonella,Meat/Poultry,vanRSPt_cluster,156,0
Salmonella enterica subsp. arizonae,Salmonella,Meat/Poultry,vanGZ_cluster,156,0
Salmonella enterica subsp. arizonae,Salmonella,Meat/Poultry,vanG_cluster,156,0
Salmonella enterica subsp. arizonae,Salmonella,Dairy,vanA_YXcluster,,
Salmonella enterica subsp. arizonae,Salmonella,Dairy,vanA_cluster,,
Salmonella enterica subsp. arizonae,Salmonella,Dairy,vanB_YXcluster,,
Salmonella enterica subsp. arizonae,Salmonella,Dairy,vanB_cluster,,
Salmonella enterica subsp. arizonae,Salmonella,Dairy,vanRSPt_cluster,,
Salmonella enterica subsp. arizonae,Salmonella,Dairy,vanGZ_cluster,,
Salmonella enterica subsp. arizonae,Salmonella,Dairy,vanG_cluster,,
Salmonella enterica subsp. arizonae,Salmonella,Fruit/Vegetables,vanA_YXcluster,12,0
Salmonella enterica subsp. arizonae,Salmonella,Fruit/Vegetables,vanA_cluster,12,0
Salmonella enterica subsp. arizonae,Salmonella,Fruit/Vegetables,vanB_YXcluster,12,0
Salmonella enterica subsp. arizonae,Salmonella,Fruit/Vegetables,vanB_cluster,12,0
Salmonella enterica subsp. arizonae,Salmonella,Fruit/Vegetables,vanRSPt_cluster,12,0
Salmonella enterica subsp. arizonae,Salmonella,Fruit/Vegetables,vanGZ_cluster,12,0
Salmonella enterica subsp. arizonae,Salmonella,Fruit/Vegetables,vanG_cluster,12,0
Salmonella enterica subsp. arizonae,Salmonella,Clinical,vanA_YXcluster,230,0
Salmonella enterica subsp. arizonae,Salmonella,Clinical,vanA_cluster,230,0
Salmonella enterica subsp. arizonae,Salmonella,Clinical,vanB_YXcluster,230,0
Salmonella enterica subsp. arizonae,Salmonella,Clinical,vanB_cluster,230,0
Salmonella enterica subsp. arizonae,Salmonella,Clinical,vanRSPt_cluster,230,0
Salmonella enterica subsp. arizonae,Salmonella,Clinical,vanGZ_cluster,230,0
Salmonella enterica subsp. arizonae,Salmonella,Clinical,vanG_cluster,230,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Raw pet food,vanA_YXcluster,,
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Raw pet food,vanA_cluster,,
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Raw pet food,vanB_YXcluster,,
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Raw pet food,vanB_cluster,,
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Raw pet food,vanRSPt_cluster,,
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Raw pet food,vanGZ_cluster,,
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Raw pet food,vanG_cluster,,
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Pet food,vanA_YXcluster,,
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Pet food,vanA_cluster,,
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Pet food,vanB_YXcluster,,
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Pet food,vanB_cluster,,
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Pet food,vanRSPt_cluster,,
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Pet food,vanGZ_cluster,,
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Pet food,vanG_cluster,,
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Egg,vanA_YXcluster,141,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Egg,vanA_cluster,141,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Egg,vanB_YXcluster,141,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Egg,vanB_cluster,141,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Egg,vanRSPt_cluster,141,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Egg,vanGZ_cluster,141,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Egg,vanG_cluster,141,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Fish/Seafood,vanA_YXcluster,44,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Fish/Seafood,vanA_cluster,44,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Fish/Seafood,vanB_YXcluster,44,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Fish/Seafood,vanB_cluster,44,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Fish/Seafood,vanRSPt_cluster,44,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Fish/Seafood,vanGZ_cluster,44,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Fish/Seafood,vanG_cluster,44,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Multi-product,vanA_YXcluster,657,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Multi-product,vanA_cluster,657,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Multi-product,vanB_YXcluster,657,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Multi-product,vanB_cluster,657,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Multi-product,vanRSPt_cluster,657,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Multi-product,vanGZ_cluster,657,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Multi-product,vanG_cluster,657,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Meat/Poultry,vanA_YXcluster,4843,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Meat/Poultry,vanA_cluster,4843,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Meat/Poultry,vanB_YXcluster,4843,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Meat/Poultry,vanB_cluster,4843,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Meat/Poultry,vanRSPt_cluster,4843,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Meat/Poultry,vanGZ_cluster,4843,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Meat/Poultry,vanG_cluster,4843,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Dairy,vanA_YXcluster,6,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Dairy,vanA_cluster,6,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Dairy,vanB_YXcluster,6,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Dairy,vanB_cluster,6,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Dairy,vanRSPt_cluster,6,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Dairy,vanGZ_cluster,6,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Dairy,vanG_cluster,6,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Fruit/Vegetables,vanA_YXcluster,35,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Fruit/Vegetables,vanA_cluster,35,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Fruit/Vegetables,vanB_YXcluster,35,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Fruit/Vegetables,vanB_cluster,35,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Fruit/Vegetables,vanRSPt_cluster,35,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Fruit/Vegetables,vanGZ_cluster,35,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Fruit/Vegetables,vanG_cluster,35,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Clinical,vanA_YXcluster,27533,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Clinical,vanA_cluster,27533,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Clinical,vanB_YXcluster,27533,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Clinical,vanB_cluster,27533,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Clinical,vanRSPt_cluster,27533,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Clinical,vanGZ_cluster,27533,0
Salmonella enterica subsp. enterica serovar Enteritidis,Salmonella,Clinical,vanG_cluster,27533,0
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,Raw pet food,vanA_YXcluster,,
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,Raw pet food,vanA_cluster,,
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,Raw pet food,vanB_YXcluster,,
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,Raw pet food,vanB_cluster,,
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,Raw pet food,vanRSPt_cluster,,
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,Raw pet food,vanGZ_cluster,,
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,Raw pet food,vanG_cluster,,
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,Pet food,vanA_YXcluster,,
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,Pet food,vanA_cluster,,
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,Pet food,vanB_YXcluster,,
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,Pet food,vanB_cluster,,
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,Pet food,vanRSPt_cluster,,
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,Pet food,vanGZ_cluster,,
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,Pet food,vanG_cluster,,
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,Egg,vanA_YXcluster,95,0
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,Egg,vanA_cluster,95,0
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,Egg,vanB_YXcluster,95,0
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,Egg,vanB_cluster,95,0
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,Egg,vanRSPt_cluster,95,0
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,Egg,vanGZ_cluster,95,0
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,Egg,vanG_cluster,95,0
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,Fish/Seafood,vanA_YXcluster,3,0
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,Fish/Seafood,vanA_cluster,3,0
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,Fish/Seafood,vanB_YXcluster,3,0
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,Fish/Seafood,vanB_cluster,3,0
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,Fish/Seafood,vanRSPt_cluster,3,0
Salmonella enterica subsp. enterica serovar Heidelberg,Salmonella,Fish/Seafood,vanGZ_cluster,3,0
